X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-87.42220077,30.39656388,train,3.5704165158119227E-4,10.613340574778755,0.242731916672946
-86.577952,30.450498,train,0.0017385316629842226,56.559217326722205,0.6094935783065097
-86.40061029,30.5843998,train,0.0021281191335391567,70.40834725529422,0.6564201851042031
-84.72297853,30.49703541,train,0.0015382342654524583,50.854285457972466,0.5800011934602193
-84.62868539,29.86242252,train,0.0017528286005384108,57.12541112222954,0.6114411183245542
-84.62140409,30.41037485,train,0.0022027683638342105,73.440751214795,0.6641532642747838
-84.61353416,30.57974529,train,8.426032454113454E-4,26.775421773351,0.4306705225810157
-84.60510791,30.45374798,train,0.002103029184077441,68.74607482109825,0.653740476912215
-84.57239935,30.15138439,train,0.002514617354006148,86.67566239054796,0.6930173407745226
-84.52486402,29.91831037,train,0.002048410985334731,66.84907670964793,0.6477599957447385
-84.52149889,30.25180912,train,0.0026112352985203967,91.03329453719903,0.7009795016485906
-84.44,30.41,train,0.002676821225946312,93.15183400319063,0.7061530810167536
-84.40394371,30.17056524,train,0.002471258213351508,84.68228515547986,0.6893046600872283
-84.27766976,30.45845973,train,0.002320308703095851,77.86871377740165,0.6756481025085699
-84.1686615,30.26655552,train,0.0027531913426889557,94.51320160428683,0.7119562000258759
-83.89531977,30.43808791,train,0.001595563419872226,53.12545409894682,0.5888879272858761
-83.61275437,30.20874941,train,0.0024624583917572536,84.43513030238312,0.6885401750468086
-83.60258136,30.04770357,train,0.0017513438377793971,56.776177516701196,0.6112397671860816
-82.55085002,30.24513989,train,0.00214438603123948,70.83663306429199,0.6581355034280414
-82.38367168,30.33400462,train,0.0022647487886067173,75.00888858543516,0.6703143057427716
-82.35765391,29.67504052,train,0.002109627451112667,69.13682067861907,0.6544492411802413
-82.33157347,30.34937058,train,0.002290604093312784,77.06086331627037,0.6728180928112794
-82.30617568,27.93124806,train,0.0013535021381377084,45.009896384681554,0.5485561205052678
-82.25,27.33333333,train,0.0028534077595016756,95.63872592566497,0.7192323692180506
-82.22,31.05,train,0.0011955342202829805,39.77788934294829,0.5176766913875814
-82.21431066,29.72415914,train,0.0023588294439402125,79.62581235929751,0.6792459403493292
-82.2,31.1,train,0.001135243046457856,37.797705024173254,0.5047473272526896
-82.14561258,27.76992068,train,0.0017651138088295908,57.30237891522431,0.6130991673912796
-82.13,30.83,train,0.0018794622397625194,60.777411687012325,0.6278790945112921
-82.04131472,29.492548,train,0.002186679999616526,73.00077268173246,0.662516205416885
-81.95719,30.78187,train,0.0016204342343205294,54.5461063447483,0.5926273149661421
-81.95416667,29.84111111,train,0.002642900111791959,91.8224259407665,0.7034998533834803
-81.89996609,27.22743298,train,9.527720442124816E-4,31.26929335058405,0.4610201367215416
-81.89,29.22,train,0.0015602691834324257,51.540758588838436,0.5834619616602257
-81.8892497,29.97567795,train,0.002480921946601695,85.4260646558849,0.6901398854992338
-81.87776814,30.66251359,train,0.0014131740607281698,47.61677256688531,0.5592161360331608
-81.69766746,27.94876075,train,9.648382300181971E-4,32.03655638314282,0.46414870174231987
-81.4465,28.164167,train,0.001283732451065329,42.62188235204129,0.5354193064737778
-81.34080194,27.34352073,train,7.321732092424113E-4,22.531315680708698,0.396613654081694
-81.32363631,28.51432539,train,0.002798867619543779,95.06909299740398,0.7153187323568557
-81.31277778,26.92777778,train,4.930570869555272E-4,16.245209960448832,0.3068287724385762
-81.31202911,29.46225054,train,0.001882871367692315,61.15361214215425,0.628302421005195
-81.29998,28.75356,train,0.0024796592779994194,85.17786655513031,0.6900310096246617
-81.29777778,28.78277778,train,0.0025236204756335875,86.92819185992892,0.6937771471070706
-81.23636666,28.71720791,train,3.8974582030169386E-4,11.899102994128294,0.25920256101419115
-81.16179425,29.04603394,train,0.002933169794429343,96.22336091894348,0.7247659190048911
-81.10444444,29.33944444,train,7.166233162282892E-4,22.297889298743584,0.39148798706409943
-80.97045732,28.12301644,train,0.0013214695792888363,43.5401698565785,0.5426182242173894
-80.85805556,28.65,train,0.002268922193200371,75.46263839706974,0.6707210420305489
-80.7289,32.8213,train,6.437039300661939E-4,20.664308613962508,0.3662419025846292
-80.67101887,32.869307,train,6.240314240686768E-4,20.05646991295126,0.3590680327863089
-78.73,34.78,train,1.7647684589529831E-4,5.157447882387175,0.13676504170879644
-77.9333,34.2167,train,0.0013895629911100762,46.52365898982107,0.5550589237688197
-77.93,35.53,train,3.673498654448115E-5,1.3252699927180698,0.031926162365834586
-77.03,34.95,train,4.4624976754084085E-4,14.2732363838061,0.28603222417659613
-77.0,34.92,train,8.055483471978826E-4,25.51553228989308,0.4196795656074473
-81.82000221,29.62477095,test,0.0021841153290262263,72.71079041964636,0.6622537633899895
-83.1576994,29.61097348,test,2.4837098424688897E-5,0.9726293608045403,0.021811314647919924
-80.5125,27.79694444,test,2.5928848240352E-4,7.556840704860824,0.1888238147672937
-82.93832911,30.459042,test,0.0015131407842744892,50.002782248585824,0.5759893490064317
-81.85049092,27.47830442,test,9.15996742859369E-4,29.56115067514066,0.45125547208785344
-84.23434754,30.87515641,test,1.2341483976424292E-4,3.8912402574196427,0.09974502907563325
-83.66285031,30.41345043,test,0.0014730745274220292,48.862682739078934,0.5694223742777318
-81.71068864,28.76303674,test,0.001078489400928844,36.07838178989442,0.4919268199318536
-85.46080016,30.51680774,test,0.002769951362949873,94.85700501451014,0.7131992018787378
-86.198105,30.511074,test,0.0030148022896141534,97.41208523692947,0.730207848882795
-88.11667,30.76667,test,1.7616317787452453E-4,5.1491818196947525,0.13655515148268735
