Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.81074E-9,0.000000281,0.000002815,1,0,0
4.17123E-9,0.000001043,0.000004177,0.999801114,0,0
6.47679E-9,0.000002827,0.000006486,0.999502784,0,0
9.04169E-9,0.000010194,0.000009055,0.998607796,0,0
1.15053E-8,0.000025017,0.000011522,0.997215593,0,0
1.27672E-8,0.000050477,0.000012786,0.995127287,0,0
1.51232E-8,0.000100729,0.000015146,0.991547335,0,0
2.00083E-8,0.000250693,0.000020038,0.982995227,0,0
2.62172E-8,0.000502201,0.000026256,0.972155927,0,0
3.55317E-8,0.001002249,0.000035584,0.956145585,0,0
5.30998E-8,0.002501395,0.000053177,0.92283214,0,0
7.08042E-8,0.005004532,0.000070905,0.882955449,0,0
1.00767E-7,0.010001776,0.000100908,0.824482896,0,0
1.69739E-7,0.025002146,0.000169965,0.713902148,0,0
2.84338E-7,0.050003572,0.000284683,0.599642005,0,0
5.81805E-7,0.100057296,0.000582338,0.481901352,0,0
1.22826E-6,0.200107058,0.001228594,0.366249006,0,0
1.93515E-6,0.300171809,0.001934299,0.302207637,0,0
2.82666E-6,0.400099239,0.002822905,0.259447096,0,0
4.20062E-6,0.500311152,0.004189298,0.230111376,0,0
6.35127E-6,0.600439708,0.006320596,0.210918854,0,0
8.89027E-6,0.700615118,0.008825036,0.197593477,0,0
1.01511E-5,0.750012334,0.010063994,0.192422434,0,0
1.20824E-5,0.800793,0.011955855,0.187848051,0,0
1.62442E-5,0.900571731,0.016008095,0.180688146,0,0
2.04081E-5,1.000800038,0.020029385,0.175218775,0,0
2.5044E-5,1.101358505,0.024467903,0.170843278,0,0
2.83534E-5,1.202057692,0.027611859,0.167064439,0,0
3.15603E-5,1.301591207,0.030639228,0.163782816,0,0
3.41059E-5,1.400714835,0.033028933,0.160799523,0,0
3.81757E-5,1.502223545,0.036825045,0.158015115,0,0
4.50648E-5,1.754022074,0.043183419,0.152048528,0,0
5.07832E-5,2.003569059,0.04839793,0.146877486,0,0
5.69536E-5,2.250671512,0.053961098,0.142303103,0,0
6.44443E-5,2.505700827,0.060627986,0.138126492,0,0
6.93433E-5,2.752928036,0.064937569,0.134447096,0.017857143,0
7.67396E-5,3.001593521,0.071369658,0.13106603,0.017857143,0
8.28971E-5,3.25618845,0.076657279,0.12788385,0.017857143,0
9.08673E-5,3.506132669,0.083412719,0.125,0.017857143,0
9.93059E-5,3.751393496,0.090458306,0.122414479,0.017857143,0
1.05736E-4,4.008528003,0.095754428,0.119928401,0.017857143,0
1.10675E-4,4.257155606,0.09978091,0.117641209,0.017857143,0
1.16986E-4,4.507751565,0.104873958,0.115453461,0.017857143,0
1.23805E-4,4.760894614,0.110312563,0.113365155,0.017857143,0
1.31086E-4,5.004397178,0.116047243,0.111475736,0.017857143,0
1.36966E-4,5.257634706,0.120625402,0.109586317,0.017857143,0
1.44377E-4,5.511899304,0.1263273,0.10779634,0.017857143,0
