Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
6.38867E-9,0.000000639,0.000006654,1,0,0
1.14851E-8,0.000001787,0.000011962,0.999900557,0,0
1.22659E-8,0.000003014,0.000012775,0.999801114,0,0
1.89112E-8,0.000011355,0.000019697,0.999303898,0,0
2.20926E-8,0.000025857,0.00002301,0.998607796,0,0
2.5737E-8,0.000052493,0.000026806,0.997513922,0,0
2.91966E-8,0.000102491,0.000030409,0.995723946,0,0
3.47145E-8,0.000251922,0.000036156,0.991050119,0,0
4.29253E-8,0.000501548,0.000044707,0.98468576,0,0
5.66564E-8,0.001002549,0.000059007,0.974542562,0,0
8.36484E-8,0.002505789,0.000087117,0.952863962,0,0
1.1046E-7,0.005001239,0.000115037,0.92730708,0,0
1.41128E-7,0.010001401,0.00014697,0.887728719,0,0
2.17271E-7,0.02501085,0.000226248,0.803003182,0,0
3.36391E-7,0.050005282,0.000350246,0.712112172,0,0
5.21664E-7,0.100008144,0.000543044,0.594669849,0,0
9.53749E-7,0.200025646,0.000992392,0.454156722,0,0
1.37912E-6,0.300002924,0.001434365,0.367044551,0,0
2.02188E-6,0.400131099,0.002101469,0.307577566,0,0
2.70585E-6,0.500104777,0.002810365,0.264717582,0,0
3.88768E-6,0.600251464,0.004032885,0.233392999,0,0
5.55197E-6,0.700225618,0.005749412,0.212012729,0,0
6.87069E-6,0.750121895,0.007105322,0.204057279,0,0
8.23263E-6,0.800734142,0.008501802,0.197295147,0,0
1.13317E-5,0.901022553,0.011664843,0.186953063,0,0
1.60008E-5,1.000841966,0.016392423,0.179594272,0,0
2.04783E-5,1.101983342,0.02088378,0.174025457,0,0
2.43704E-5,1.202176641,0.024754615,0.169550517,0,0
2.84281E-5,1.300513863,0.02875781,0.165871122,0,0
3.20497E-5,1.401466903,0.032303042,0.162589499,0,0
3.56511E-5,1.502820793,0.035802943,0.159606205,0,0
4.37412E-5,1.750215024,0.043573509,0.153440732,0,0
5.03986E-5,2.003522705,0.049874668,0.148070804,0,0
5.80111E-5,2.251586164,0.056978738,0.14349642,0,0
6.67056E-5,2.500405146,0.064963741,0.139518695,0,0
7.24722E-5,2.753495219,0.070185624,0.135938743,0,0
7.78161E-5,3.00321931,0.074972902,0.13265712,0.017857143,0
8.47318E-5,3.254322802,0.081095572,0.129574383,0.017857143,0
9.18244E-5,3.509161237,0.087291268,0.126690533,0.017857143,0
9.8176E-5,3.758333177,0.092769187,0.124105012,0.017857143,0
1.0456E-4,4.001399266,0.098208878,0.121718377,0.017857143,0
1.12199E-4,4.261154459,0.104633665,0.119331742,0.017857143,0
1.18908E-4,4.504139993,0.110200177,0.117243437,0.017857143,0
1.26578E-4,4.75084722,0.116480959,0.115254574,0.017857143,0
1.31987E-4,5.009239566,0.120856485,0.113265712,0.017857143,0
1.37105E-4,5.251827154,0.124957693,0.111475736,0.017857143,0
1.40889E-4,5.501402548,0.127965256,0.10968576,0.017857143,0
1.49456E-4,5.764779856,0.134698112,0.107895784,0.017857143,0.055555556
1.57849E-4,6.00978529,0.141194229,0.106304694,0.035714286,0.055555556
1.6441E-4,6.252432037,0.146205246,0.104813047,0.035714286,0.055555556
1.73375E-4,6.506805328,0.152957914,0.1033214,0.035714286,0.055555556
1.78163E-4,6.753264614,0.156521046,0.101929196,0.035714286,0.055555556
1.81248E-4,7.004846139,0.158800671,0.100536993,0.035714286,0.055555556
1.88727E-4,7.264569352,0.164276843,0.099144789,0.035714286,0.055555556
1.95676E-4,7.51467513,0.169301434,0.097852029,0.053571429,0.055555556
2.01562E-4,7.753359641,0.17351099,0.096658711,0.053571429,0.055555556
2.11624E-4,8.001287369,0.180608158,0.095465394,0.053571429,0.055555556
2.22277E-4,8.262872753,0.18799066,0.094272076,0.053571429,0.055555556
2.32105E-4,8.512604025,0.194684497,0.093178202,0.053571429,0.055555556
2.39628E-4,8.772693408,0.199734393,0.092084328,0.053571429,0.055555556
2.48182E-4,9.016355112,0.205399647,0.091089897,0.053571429,0.055555556
2.53226E-4,9.267152755,0.208702721,0.090095465,0.071428571,0.055555556
2.6116E-4,9.525737477,0.213843817,0.089101034,0.071428571,0.055555556
2.65441E-4,9.76282447,0.216589644,0.088206046,0.071428571,0.055555556
2.69232E-4,10.003660039,0.219005761,0.087311058,0.071428571,0.055555556
2.77839E-4,10.276656698,0.224435634,0.086316627,0.071428571,0.055555556
2.81238E-4,10.527970357,0.226558847,0.085421639,0.071428571,0.055555556
2.89448E-4,10.755956301,0.231641192,0.084626094,0.071428571,0.055555556
2.96284E-4,11.020991945,0.235821702,0.083731106,0.071428571,0.055555556
3.01579E-4,11.260305878,0.23902854,0.082935561,0.071428571,0.055555556
3.04892E-4,11.503006524,0.241021564,0.082140016,0.071428571,0.055555556
3.12917E-4,11.750726775,0.245806315,0.081344471,0.071428571,0.055555556
3.23273E-4,12.005415747,0.251891885,0.080548926,0.089285714,0.055555556
3.30897E-4,12.268383638,0.256309952,0.079753381,0.089285714,0.055555556
3.38274E-4,12.502654651,0.26053527,0.079057279,0.089285714,0.055555556
3.43771E-4,12.775257675,0.263653013,0.078261734,0.107142857,0.055555556
3.50557E-4,13.018859252,0.267465319,0.077565632,0.125,0.055555556
3.58314E-4,13.266997886,0.271775165,0.076869531,0.125,0.055555556
3.65312E-4,13.520516078,0.275620091,0.076173429,0.125,0.055555556
3.70903E-4,13.778253708,0.278663071,0.075477327,0.125,0.055555556
3.77829E-4,14.003391075,0.282396877,0.074880668,0.125,0.055555556
3.88222E-4,14.271640732,0.287928517,0.074184566,0.125,0.055555556
3.99616E-4,14.508229006,0.293895256,0.073587908,0.125,0.055555556
4.12851E-4,14.752988815,0.300702058,0.072991249,0.125,0.055555556
4.17463E-4,15.002430623,0.303043121,0.07239459,0.125,0.055555556
4.2246E-4,15.25474629,0.305561876,0.071797932,0.125,0.055555556
4.26669E-4,15.509636178,0.307669833,0.071201273,0.125,0.055555556
4.29485E-4,15.766612451,0.309072833,0.070604614,0.142857143,0.055555556
4.38121E-4,16.027607136,0.313340057,0.070007955,0.142857143,0.055555556
4.43701E-4,16.293057775,0.31606982,0.069411297,0.142857143,0.055555556
4.48076E-4,16.516028346,0.31819461,0.068914081,0.142857143,0.055555556
4.53091E-4,16.786484256,0.320614216,0.068317422,0.142857143,0.055555556
4.57588E-4,17.013975666,0.322769192,0.067820207,0.142857143,0.055555556
4.60863E-4,17.289786935,0.32433007,0.067223548,0.142857143,0.055555556
4.63705E-4,17.521094506,0.325678737,0.066726333,0.142857143,0.055555556
4.70384E-4,17.754556059,0.328827021,0.066229117,0.142857143,0.055555556
4.77044E-4,18.039184771,0.331937427,0.065632458,0.142857143,0.055555556
4.8026E-4,18.278606118,0.333428825,0.065135243,0.160714286,0.055555556
4.84529E-4,18.519987033,0.335398641,0.064638027,0.160714286,0.055555556
4.88534E-4,18.76310804,0.337236301,0.064140811,0.160714286,0.055555556
4.93518E-4,19.008818673,0.339508429,0.063643596,0.160714286,0.055555556
4.98238E-4,19.256449454,0.341646413,0.06314638,0.160714286,0.055555556
5.07196E-4,19.508463457,0.345665557,0.062649165,0.160714286,0.055555556
5.12237E-4,19.763448143,0.347905624,0.062151949,0.160714286,0.055555556
5.18907E-4,20.021499253,0.350846457,0.061654733,0.178571429,0.055555556
5.23569E-4,20.282265457,0.35288625,0.061157518,0.178571429,0.055555556
5.25825E-4,20.524698338,0.353869046,0.060660302,0.178571429,0.055555556
5.31739E-4,20.757199689,0.356430276,0.06026253,0.178571429,0.111111111
5.46501E-4,21.028044684,0.362736019,0.059765314,0.178571429,0.111111111
5.54458E-4,21.303065756,0.366083919,0.059268099,0.178571429,0.111111111
5.57203E-4,21.525763835,0.367230775,0.058870326,0.178571429,0.111111111
5.62702E-4,21.805723792,0.369516032,0.058373111,0.178571429,0.111111111
5.69866E-4,22.03200061,0.372468069,0.057975338,0.178571429,0.111111111
5.83256E-4,22.262785632,0.377912402,0.057577566,0.178571429,0.111111111
5.94168E-4,22.556862767,0.382279705,0.05708035,0.178571429,0.111111111
5.98578E-4,22.795452535,0.38402776,0.056682578,0.178571429,0.111111111
6.06518E-4,23.037055702,0.387149587,0.056284805,0.178571429,0.111111111
6.12871E-4,23.280680839,0.389624809,0.055887033,0.178571429,0.111111111
6.19319E-4,23.527801831,0.392116474,0.05548926,0.178571429,0.111111111
6.28357E-4,23.777351085,0.395575364,0.055091488,0.178571429,0.166666667
6.30615E-4,24.029348531,0.396433064,0.054693715,0.178571429,0.166666667
6.35045E-4,24.283007969,0.398109252,0.054295943,0.178571429,0.166666667
6.38362E-4,24.537895987,0.39935828,0.05389817,0.178571429,0.166666667
6.4145E-4,24.794267781,0.400516681,0.053500398,0.196428571,0.166666667
6.43995E-4,25.051499831,0.401467727,0.053102625,0.196428571,0.166666667
6.50515E-4,25.311162463,0.403890693,0.052704853,0.196428571,0.166666667
6.57189E-4,25.507406584,0.406350479,0.052406523,0.214285714,0.166666667
6.70192E-4,25.774075059,0.411085436,0.052008751,0.214285714,0.166666667
6.72478E-4,26.042808577,0.411909933,0.051610979,0.214285714,0.166666667
6.74658E-4,26.312252061,0.412694054,0.051213206,0.214285714,0.166666667
6.78608E-4,26.515515275,0.414109978,0.050914877,0.214285714,0.166666667
6.83207E-4,26.78817022,0.415749421,0.050517104,0.214285714,0.166666667
6.90188E-4,27.063228086,0.418221192,0.050119332,0.214285714,0.166666667
6.92676E-4,27.270762963,0.419096638,0.049821002,0.214285714,0.166666667
6.9634E-4,27.548957456,0.420381699,0.04942323,0.214285714,0.166666667
6.98927E-4,27.75840035,0.421285477,0.049124901,0.214285714,0.166666667
7.05305E-4,28.039403432,0.42350177,0.048727128,0.214285714,0.166666667
7.16477E-4,28.253191175,0.427343213,0.048428799,0.214285714,0.222222222
7.28663E-4,28.543516327,0.431475526,0.048031026,0.214285714,0.222222222
7.33775E-4,28.762727997,0.433191263,0.047732697,0.214285714,0.222222222
7.40164E-4,29.05773213,0.435321383,0.047334924,0.214285714,0.222222222
7.441E-4,29.280687194,0.436625506,0.047036595,0.214285714,0.222222222
7.44831E-4,29.504073045,0.436867073,0.046738266,0.214285714,0.222222222
7.55136E-4,29.804919044,0.440250044,0.046340493,0.214285714,0.222222222
7.60981E-4,30.032698847,0.442151116,0.046042164,0.214285714,0.222222222
7.63765E-4,30.261620431,0.443052103,0.045743835,0.232142857,0.222222222
7.77147E-4,30.570030179,0.447342386,0.045346062,0.232142857,0.222222222
7.82284E-4,30.803910388,0.448971654,0.045047733,0.232142857,0.222222222
7.8591E-4,31.039394198,0.45011588,0.044749403,0.232142857,0.222222222
7.94622E-4,31.276875563,0.452846014,0.044451074,0.232142857,0.222222222
7.98404E-4,31.516071853,0.454022904,0.044152745,0.232142857,0.222222222
8.00349E-4,31.755906823,0.454625918,0.043854415,0.232142857,0.222222222
8.04733E-4,32.076808706,0.455980674,0.043456643,0.232142857,0.222222222
8.07184E-4,32.318886646,0.456735229,0.043158313,0.232142857,0.222222222
8.17394E-4,32.563762759,0.459855636,0.042859984,0.232142857,0.222222222
8.2661E-4,32.810576736,0.462641768,0.042561655,0.232142857,0.222222222
8.34842E-4,33.060229351,0.465106194,0.042263325,0.232142857,0.222222222
8.37248E-4,33.311063723,0.465822358,0.041964996,0.232142857,0.222222222
8.43759E-4,33.563707735,0.467750424,0.041666667,0.267857143,0.222222222
8.52358E-4,33.818461823,0.470275636,0.041368337,0.267857143,0.222222222
8.57687E-4,34.075551431,0.47182858,0.041070008,0.267857143,0.222222222
8.60157E-4,34.333312472,0.472545304,0.040771679,0.267857143,0.222222222
8.61885E-4,34.505675411,0.473045394,0.040572792,0.267857143,0.222222222
8.69132E-4,34.765614203,0.475133104,0.040274463,0.285714286,0.222222222
8.81572E-4,35.028997124,0.478678432,0.039976134,0.285714286,0.222222222
8.92126E-4,35.296479021,0.481648826,0.039677804,0.285714286,0.222222222
8.96388E-4,35.564854361,0.482839019,0.039379475,0.285714286,0.222222222
8.98664E-4,35.83408169,0.483472273,0.039081146,0.285714286,0.222222222
9.02803E-4,36.014385171,0.484619766,0.038882259,0.285714286,0.222222222
9.07663E-4,36.286420533,0.485960821,0.03858393,0.285714286,0.222222222
9.10073E-4,36.559140989,0.486623374,0.038285601,0.285714286,0.222222222
9.13358E-4,36.832782309,0.487523356,0.037987271,0.285714286,0.222222222
9.15679E-4,37.015702521,0.488157634,0.037788385,0.285714286,0.277777778
9.25696E-4,37.292417079,0.490876439,0.037490056,0.285714286,0.277777778
9.35092E-4,37.572201976,0.493400451,0.037191726,0.285714286,0.277777778
9.45726E-4,37.760954024,0.496227122,0.03699284,0.285714286,0.277777778
9.51511E-4,38.045803913,0.497751639,0.036694511,0.285714286,0.277777778
9.56907E-4,38.332036733,0.499165373,0.036396181,0.285714286,0.277777778
9.65705E-4,38.524989158,0.501453335,0.036197295,0.285714286,0.277777778
9.73522E-4,38.816081833,0.503468849,0.035898966,0.285714286,0.277777778
9.75768E-4,39.011191621,0.504044986,0.03570008,0.285714286,0.277777778
9.82825E-4,39.305144734,0.505846461,0.03540175,0.285714286,0.277777778
9.90754E-4,39.502605143,0.507854718,0.035202864,0.285714286,0.277777778
9.96358E-4,39.800549232,0.509264548,0.034904535,0.303571429,0.277777778
1.00007E-3,40.000538344,0.510193828,0.034705648,0.303571429,0.277777778
1.00799E-3,40.302064494,0.512164779,0.034407319,0.303571429,0.277777778
1.02004E-3,40.505535223,0.515133933,0.034208433,0.303571429,0.277777778
1.02122E-3,40.811761435,0.515423242,0.033910103,0.303571429,0.277777778
1.02223E-3,41.016118387,0.51566914,0.033711217,0.303571429,0.277777778
1.03184E-3,41.324872026,0.518005638,0.033412888,0.303571429,0.277777778
1.04354E-3,41.533230905,0.520819614,0.033214002,0.303571429,0.277777778
1.04523E-3,41.846509319,0.521223791,0.032915672,0.303571429,0.277777778
1.04723E-3,42.055797622,0.521700722,0.032716786,0.303571429,0.277777778
1.05124E-3,42.265917824,0.522654764,0.0325179,0.303571429,0.277777778
1.05832E-3,42.582401595,0.524329725,0.03221957,0.303571429,0.277777778
1.05946E-3,42.794279061,0.524597885,0.032020684,0.303571429,0.277777778
1.06153E-3,43.006407059,0.525085133,0.031821798,0.303571429,0.277777778
1.0649E-3,43.325266472,0.525875187,0.031523469,0.321428571,0.277777778
1.07122E-3,43.539368776,0.527349528,0.031324582,0.321428571,0.277777778
1.07597E-3,43.75417918,0.52845189,0.031125696,0.321428571,0.277777778
1.08561E-3,44.078357173,0.530673532,0.030827367,0.339285714,0.277777778
1.09416E-3,44.296615352,0.532628726,0.030628481,0.339285714,0.277777778
1.10913E-3,44.517345914,0.536009075,0.030429594,0.339285714,0.277777778
1.11964E-3,44.852284402,0.538353541,0.030131265,0.339285714,0.277777778
