Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
7.18122E-9,0.000000718,0.000005168,1,0,0
2.46473E-8,0.000003183,0.000017737,0.999125874,0,0
2.50461E-8,0.000010681,0.000018024,0.996503497,0,0
2.612E-8,0.000025946,0.000018797,0.991258741,0,0
8.45547E-8,0.000053966,0.000060846,0.987762238,0,0
8.68173E-8,0.000105463,0.000062474,0.982517483,0,0
2.58674E-7,0.000251773,0.000186119,0.976398601,0,0
2.66295E-7,0.000512783,0.000191602,0.967657343,0,0
6.96446E-7,0.001045324,0.000500944,0.954545455,0,0
7.51375E-7,0.002573276,0.000540432,0.936188811,0,0
1.82987E-6,0.005099224,0.001315127,0.921328671,0,0
4.4008E-6,0.010182848,0.003157019,0.901223776,0,0
4.70011E-6,0.025191175,0.003371013,0.872377622,0,0
1.09176E-5,0.050396423,0.007795542,0.850524476,0,0
2.48218E-5,0.101123705,0.01754944,0.824300699,0,0
5.67923E-5,0.201675576,0.039265586,0.802447552,0,0
5.84769E-5,0.30569585,0.040383264,0.786713287,0,0
6.01849E-5,0.400776321,0.041513797,0.772727273,0,0
1.27224E-4,0.506600105,0.08387696,0.763111888,0,0
1.27815E-4,0.608605042,0.084233646,0.756118881,0,0
1.29518E-4,0.711789193,0.085260474,0.749125874,0,0
1.30212E-4,0.750827092,0.085678143,0.746503497,0,0
1.3052E-4,0.802996898,0.085863002,0.743006993,0,0
1.31266E-4,0.907758345,0.086311618,0.736013986,0,0
1.33256E-4,1.000206046,0.087505964,0.729895105,0,0
1.34738E-4,1.107511613,0.088392645,0.722902098,0,0
1.36162E-4,1.202401554,0.089243494,0.716783217,0,0
2.67779E-4,1.31150706,0.161570498,0.710664336,0,0
2.70527E-4,1.419111722,0.162958627,0.707167832,0,0
2.75177E-4,1.501328302,0.165296609,0.704545455,0,0
2.7867E-4,1.750603084,0.167044412,0.696678322,0,0
2.80449E-4,2.002215801,0.167931679,0.688811189,0,0
2.82061E-4,2.255636829,0.168733773,0.680944056,0,0
2.83465E-4,2.510222423,0.169431495,0.673076923,0,0
2.84627E-4,2.766066478,0.170007943,0.66520979,0,0
2.86669E-4,3.02315215,0.171018985,0.657342657,0,0
2.8979E-4,3.253933758,0.172559453,0.65034965,0,0
2.92646E-4,3.515869618,0.173964678,0.642482517,0,0
2.95438E-4,3.78022629,0.175333397,0.634615385,0,0
2.97345E-4,4.017548406,0.176265268,0.627622378,0,0
2.98284E-4,4.285580348,0.176723819,0.619755245,0,0
2.99057E-4,4.554468283,0.177100538,0.611888112,0,0
2.99943E-4,4.764124228,0.17753221,0.605769231,0,0
