Predictor variable,Categorical,Sample average
air2m_1979_02,false,279.80580139160156
air2m_1979_08,false,299.921880086263
evap_1979_02,false,0.18333273380994797
evap_1979_08,false,0.5421660542488098
hgt_surface,false,54.11672452340584
soill_1979_02,false,0.29196999967098236
soill_1979_08,false,0.2553749978542328
