Predictor variable,Categorical,Sample average
air2m_1979_02,false,281.8785858154297
air2m_1979_08,false,300.2847493489583
evap_1979_02,false,0.20016606897115707
evap_1979_08,false,0.5238327234983444
hgt_surface,false,46.916724396249265
soill_1979_02,false,0.27498000115156174
soill_1979_08,false,0.2582933306694031
