Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
6.69593E-6,0.000669593,0.004467811,1,0,0
8.19536E-6,0.002158722,0.005462831,0.998251748,0,0
8.34015E-6,0.002992737,0.005558808,0.997377622,0,0
1.19752E-5,0.005074955,0.007962293,0.995629371,0,0
1.42702E-5,0.010398508,0.009473805,0.992132867,0,0
2.00929E-5,0.028154758,0.01328806,0.983391608,0,0
2.33664E-5,0.050044192,0.015419564,0.97465035,0,0
3.5782E-5,0.101049912,0.023420729,0.95979021,0,0
4.50862E-5,0.202223759,0.029332054,0.937937063,0,0
5.36167E-5,0.30517097,0.034689291,0.91958042,0,0
6.11567E-5,0.408977301,0.03937551,0.903846154,0,0
6.66691E-5,0.504793815,0.042772871,0.890734266,0,0
6.93871E-5,0.613684256,0.044439167,0.876748252,0,0
7.36489E-5,0.714247588,0.04704023,0.86451049,0,0
7.72748E-5,0.752493398,0.049242089,0.86013986,0,0
7.94902E-5,0.807545731,0.050582421,0.854020979,0,0
8.25651E-5,0.912766744,0.052436464,0.842657343,0,0
8.51558E-5,1.005001275,0.053992973,0.833041958,0,0
9.16035E-5,1.101689025,0.057844644,0.823426573,0,0
9.62022E-5,1.205473311,0.060572666,0.813811189,0,0
1.02087E-4,1.305172053,0.064040567,0.80506993,0,0
1.07484E-4,1.409627074,0.067198683,0.796328671,0,0
1.11948E-4,1.508636627,0.069794859,0.788461538,0,0
1.21495E-4,1.754311175,0.075298943,0.770104895,0,0
1.31102E-4,2.007302082,0.080772317,0.752622378,0,0
1.43968E-4,2.258757691,0.08800151,0.736888112,0,0
1.56901E-4,2.50192721,0.095154346,0.722902098,0,0
1.73542E-4,2.766330851,0.104194714,0.708916084,0,0
1.85092E-4,3.017697971,0.110364297,0.696678322,0.03125,0
1.96259E-4,3.264347501,0.116248976,0.685314685,0.03125,0
2.07746E-4,3.507659849,0.122221279,0.674825175,0.03125,0
2.14651E-4,3.761521906,0.125772804,0.664335664,0.046875,0
2.20393E-4,4.001513193,0.128704061,0.65472028,0.046875,0
2.31914E-4,4.250066215,0.134526802,0.645104895,0.046875,0
2.44094E-4,4.513330304,0.14059884,0.63548951,0.046875,0
2.51904E-4,4.762214985,0.144447704,0.626748252,0.046875,0
2.59383E-4,5.017658503,0.148101056,0.618006993,0.046875,0
2.71178E-4,5.25713536,0.153800029,0.61013986,0.046875,0
2.79123E-4,5.531980862,0.157595607,0.601398601,0.046875,0
2.89266E-4,5.759550627,0.162392794,0.594405594,0.046875,0
2.96598E-4,6.02227484,0.165826363,0.586538462,0.046875,0
3.04832E-4,6.26390327,0.169648652,0.579545455,0.0625,0
3.17531E-4,6.514635544,0.175475888,0.572552448,0.0625,0
3.24525E-4,6.771724679,0.178650747,0.565559441,0.078125,0
3.37015E-4,7.003592348,0.184259442,0.559440559,0.078125,0
3.44694E-4,7.276242493,0.187670041,0.552447552,0.078125,0
3.53013E-4,7.520355231,0.191332582,0.546328671,0.078125,0
3.59735E-4,7.805990288,0.194268403,0.539335664,0.078125,0
3.69996E-4,8.025161578,0.198708531,0.534090909,0.078125,0
3.78752E-4,8.251550331,0.202459001,0.528846154,0.078125,0
3.86422E-4,8.519876985,0.20571533,0.522727273,0.078125,0
3.91911E-4,8.754185513,0.208029754,0.517482517,0.078125,0
4.03923E-4,9.072353317,0.213047302,0.51048951,0.078125,0
4.11156E-4,9.276473227,0.216038198,0.506118881,0.078125,0
4.24717E-4,9.526518133,0.221584817,0.500874126,0.078125,0
4.31625E-4,9.784179865,0.224380076,0.495629371,0.078125,0
4.36879E-4,10.001753453,0.22649262,0.491258741,0.078125,0
4.53242E-4,10.270072213,0.232999213,0.486013986,0.078125,0
4.67004E-4,10.500178045,0.238387497,0.481643357,0.109375,0
4.81266E-4,10.784666456,0.243891861,0.476398601,0.109375,0
4.88006E-4,11.026911459,0.246465993,0.472027972,0.109375,0
5.07855E-4,11.274421548,0.253944957,0.467657343,0.109375,0
5.1678E-4,11.531937685,0.257259364,0.463286713,0.109375,0
5.28478E-4,11.795135385,0.261559848,0.458916084,0.109375,0
5.48666E-4,12.011035417,0.26886494,0.45541958,0.109375,0
5.56547E-4,12.287580086,0.271677817,0.451048951,0.109375,0
5.70168E-4,12.512979879,0.276488398,0.447552448,0.125,0
6.00775E-4,12.803525185,0.287069603,0.443181818,0.125,0
6.11808E-4,13.046645094,0.290808545,0.439685315,0.125,0
6.18145E-4,13.292933884,0.292938236,0.436188811,0.125,0
6.27015E-4,13.542120576,0.29589794,0.432692308,0.125,0
6.40455E-4,13.795317281,0.300335598,0.429195804,0.125,0
6.50703E-4,14.116715875,0.303681832,0.424825175,0.125,0
6.53377E-4,14.312445259,0.304549874,0.422202797,0.125,0
6.6595E-4,14.57682883,0.308601666,0.418706294,0.125,0
6.69299E-4,14.777228233,0.30967303,0.416083916,0.125,0
6.7478E-4,15.046293516,0.311419271,0.412587413,0.125,0
6.8105E-4,15.317716479,0.313406249,0.409090909,0.125,0
6.89613E-4,15.523608555,0.316101068,0.406468531,0.125,0
6.96304E-4,15.800899232,0.318192285,0.402972028,0.125,0
7.04895E-4,16.011692485,0.320858456,0.40034965,0.125,0
7.15068E-4,16.29571509,0.323988636,0.396853147,0.125,0
7.19605E-4,16.510877915,0.325375405,0.394230769,0.125,0
7.28952E-4,16.80219648,0.32821461,0.390734266,0.125,0
7.35185E-4,17.021970675,0.330094843,0.388111888,0.125,0
7.61895E-4,17.32265117,0.338033612,0.384615385,0.125,0
7.67174E-4,17.551870288,0.339580361,0.381993007,0.125,0
7.7772E-4,17.783988264,0.342648751,0.379370629,0.125,0
7.82959E-4,18.095973446,0.344162727,0.375874126,0.125,0
7.83677E-4,18.252637112,0.344369702,0.374125874,0.125,0
7.95418E-4,18.567765058,0.347734924,0.370629371,0.125,0
7.99652E-4,18.806970752,0.348940029,0.368006993,0.125,0
8.02556E-4,19.047374681,0.349764034,0.365384615,0.125,0
8.52392E-4,19.295651774,0.363586284,0.362762238,0.125,0
8.59354E-4,19.553151121,0.365470576,0.36013986,0.125,0
8.81044E-4,19.815934854,0.371270201,0.357517483,0.125,0
8.87653E-4,20.081339693,0.373016487,0.354895105,0.125,0
8.91459E-4,20.259354012,0.374017622,0.353146853,0.125,0
8.99499E-4,20.527995142,0.376122065,0.350524476,0.125,0
9.27364E-4,20.805066169,0.383307681,0.347902098,0.140625,0
9.32164E-4,21.08415916,0.384528652,0.34527972,0.140625,0
9.3995E-4,21.271529009,0.386499114,0.343531469,0.140625,0
9.46784E-4,21.555200682,0.388218277,0.340909091,0.140625,0
9.5652E-4,21.840804085,0.390650902,0.338286713,0.140625,0
9.7117E-4,22.03459366,0.394275151,0.336538462,0.140625,0
9.74791E-4,22.326414003,0.395164243,0.333916084,0.140625,0
9.75795E-4,22.521503244,0.39541027,0.332167832,0.140625,0
9.88116E-4,22.816663056,0.39841391,0.329545455,0.140625,0
9.93679E-4,23.015059242,0.39976005,0.327797203,0.140625,0
1.00177E-3,23.31514896,0.401706519,0.325174825,0.140625,0
1.00343E-3,23.515813503,0.40210551,0.323426573,0.140625,0
1.01967E-3,23.819381221,0.405970855,0.320804196,0.140625,0
1.03349E-3,24.025949119,0.409221127,0.319055944,0.140625,0
1.04369E-3,24.338012263,0.411598629,0.316433566,0.140625,0
1.06516E-3,24.54889735,0.416538895,0.314685315,0.140625,0
1.06887E-3,24.762361109,0.417384788,0.312937063,0.140625,0
1.09064E-3,25.086878078,0.422295015,0.310314685,0.15625,0
1.11783E-3,25.308522481,0.428314531,0.308566434,0.15625,0
1.13627E-3,25.535391569,0.432324048,0.306818182,0.15625,0
1.15953E-3,25.765278255,0.437303903,0.30506993,0.15625,0
1.16698E-3,26.115039215,0.438882064,0.302447552,0.15625,0
1.17272E-3,26.349455862,0.440090351,0.300699301,0.15625,0
1.17641E-3,26.584369105,0.440864017,0.298951049,0.15625,0
1.19448E-3,26.821510456,0.444624537,0.297202797,0.15625,0
1.2086E-3,27.063038381,0.447527702,0.295454545,0.15625,0
1.21077E-3,27.304974875,0.447972235,0.293706294,0.15625,0
1.21517E-3,27.668647808,0.448868777,0.291083916,0.15625,0
1.21676E-3,27.790324008,0.449193394,0.29020979,0.15625,0
1.22101E-3,28.034123717,0.450056205,0.288461538,0.15625,0
1.22633E-3,28.278913068,0.451131667,0.286713287,0.15625,0
1.22721E-3,28.524340582,0.451310272,0.284965035,0.15625,0
1.23784E-3,28.893956215,0.453445736,0.282342657,0.15625,0
1.24194E-3,29.141933677,0.454265516,0.280594406,0.15625,0
1.24655E-3,29.266588704,0.455184711,0.27972028,0.15625,0
1.24853E-3,29.516226042,0.455577979,0.277972028,0.171875,0
1.26467E-3,29.767703007,0.458765112,0.276223776,0.171875,0
1.26664E-3,30.021014016,0.459152372,0.274475524,0.171875,0
1.27192E-3,30.274994652,0.460185367,0.272727273,0.1875,0
1.27629E-3,30.530212765,0.461038003,0.270979021,0.203125,0
1.27906E-3,30.785747683,0.461575876,0.269230769,0.21875,0
1.29734E-3,31.043963165,0.465105346,0.267482517,0.234375,0
1.32127E-3,31.306010852,0.469655181,0.265734266,0.234375,0
1.33288E-3,31.572571103,0.471835095,0.263986014,0.234375,0
1.34094E-3,31.840325116,0.473336656,0.262237762,0.234375,0
1.36953E-3,32.113915191,0.478599273,0.26048951,0.234375,0
