variable,x,y
bio06,-131.0,0.0054905288852751255
bio06,-130.376,0.0054905288852751255
bio06,-129.752,0.0054905288852751255
bio06,-129.128,0.0054905288852751255
bio06,-128.504,0.0054905288852751255
bio06,-127.88,0.0054905288852751255
bio06,-127.256,0.0054905288852751255
bio06,-126.632,0.0054905288852751255
bio06,-126.008,0.0054905288852751255
bio06,-125.384,0.0054905288852751255
bio06,-124.76,0.0054905288852751255
bio06,-124.136,0.0054905288852751255
bio06,-123.512,0.0054905288852751255
bio06,-122.888,0.0054905288852751255
bio06,-122.264,0.0054905288852751255
bio06,-121.64,0.0054905288852751255
bio06,-121.016,0.0054905288852751255
bio06,-120.392,0.0054905288852751255
bio06,-119.768,0.0054905288852751255
bio06,-119.144,0.0054905288852751255
bio06,-118.52,0.0054905288852751255
bio06,-117.896,0.0054905288852751255
bio06,-117.272,0.0054905288852751255
bio06,-116.648,0.0054905288852751255
bio06,-116.024,0.0054905288852751255
bio06,-115.4,0.0054905288852751255
bio06,-114.776,0.0054905288852751255
bio06,-114.152,0.0054905288852751255
bio06,-113.52799999999999,0.0054905288852751255
bio06,-112.904,0.0054905288852751255
bio06,-112.28,0.0054905288852751255
bio06,-111.656,0.0054905288852751255
bio06,-111.032,0.0054905288852751255
bio06,-110.408,0.0054905288852751255
bio06,-109.78399999999999,0.0054905288852751255
bio06,-109.16,0.0054905288852751255
bio06,-108.536,0.0054905288852751255
bio06,-107.912,0.0054905288852751255
bio06,-107.288,0.0054905288852751255
bio06,-106.664,0.0054905288852751255
bio06,-106.03999999999999,0.0054905288852751255
bio06,-105.416,0.0054905288852751255
bio06,-104.792,0.0055080498568713665
bio06,-104.168,0.005560946185141802
bio06,-103.544,0.005614347755908966
bio06,-102.92,0.005668259225785732
bio06,-102.29599999999999,0.0057226852513849735
bio06,-101.672,0.0057776314206421375
bio06,-101.048,0.005833101458847523
bio06,-100.424,0.0058891004882752895
bio06,-99.8,0.005945634562522173
bio06,-99.176,0.006002707872539759
bio06,-98.55199999999999,0.0060603260062634945
bio06,-97.928,0.006118493620306253
bio06,-97.304,0.006177215836942196
bio06,-96.68,0.0062364982441067696
bio06,-96.056,0.006296345964074135
bio06,-95.432,0.006356764584779739
bio06,-94.80799999999999,0.006417759228497744
bio06,-94.184,0.006479335017502308
bio06,-93.56,0.006541498005390167
bio06,-92.936,0.006604253314435482
bio06,-92.312,0.0066676065325737
bio06,-91.688,0.006731562782078981
bio06,-91.064,0.006796128582209349
bio06,-90.44,0.006861309986561537
bio06,-89.816,0.006927111651748419
bio06,-89.19200000000001,0.006993540562689304
bio06,-88.568,0.0070606013759970665
bio06,-87.944,0.007128301076591015
bio06,-87.32,0.00719664478674531
bio06,-86.696,0.007265639491379261
bio06,-86.072,0.007335290312767029
bio06,-85.44800000000001,0.007405604235827923
bio06,-84.824,0.007476586848497391
bio06,-84.2,0.007548244204372168
bio06,-83.576,0.00762058375403285
bio06,-82.952,0.007693610154092312
bio06,-82.328,0.007767331786453724
bio06,-81.70400000000001,0.007841753773391247
bio06,-81.08,0.007916883565485477
bio06,-80.456,0.007992727681994438
bio06,-79.832,0.008069291710853577
bio06,-79.208,0.008146584033966064
bio06,-78.584,0.008224609307944775
bio06,-77.96000000000001,0.008303376846015453
bio06,-77.336,0.008382892236113548
bio06,-76.712,0.008463161997497082
bio06,-76.088,0.00854419358074665
bio06,-75.464,0.008625995367765427
bio06,-74.84,0.008708572946488857
bio06,-74.21600000000001,0.008791932836174965
bio06,-73.592,0.008876084350049496
bio06,-72.968,0.008961034007370472
bio06,-72.344,0.00904678925871849
bio06,-71.72,0.009133358485996723
bio06,-71.096,0.009220747277140617
bio06,-70.47200000000001,0.00930896494537592
bio06,-69.848,0.009398018941283226
