Predictor variable,Categorical,Sample average
air2m_1979_02,false,280.155221303304
air2m_1979_08,false,300.0203463236491
evap_1979_02,false,0.18520773171136776
evap_1979_08,false,0.537624403834343
hgt_surface,false,97.52507394179732
soill_1979_02,false,0.2956683337688446
soill_1979_08,false,0.2754000003139178
