Predictor variable,Categorical,Sample average
air2m_1979_02,false,280.5066998799642
air2m_1979_08,false,300.1447893778483
evap_1979_02,false,0.18824939833333096
evap_1979_08,false,0.5302494044105212
hgt_surface,false,100.15840733858461
soill_1979_02,false,0.2894712518900633
soill_1979_08,false,0.269032917295893
