X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-84.7,33.05,train,0.001518560416973967,44.82765349006326,0.49161451123332023
-80.9,34.1,train,0.004602410570172403,95.8802975070974,0.7455982699204997
-87.8,31.68,train,0.0014477459132015704,41.70520283672274,0.4796861657894325
-86.18,33.37,train,0.0010376206429166795,24.389053159072052,0.3978629103111624
-85.017,30.502,train,0.002953020845575311,82.34594570083661,0.6528342120540255
-88.2,30.78,train,0.003026644535595171,82.94554113294654,0.6583942675132886
-79.48,35.3,train,0.001238515802276874,32.665066952161226,0.44092861781364845
-80.77,33.68,train,0.004962545072322378,96.85466484472457,0.759622470996049
-87.63,32.75,train,0.0017258472135079253,53.65752253285672,0.5235850282351547
-79.9667,32.7667,train,0.002877702302651733,81.47086874389511,0.6469556987084827
-86.74277,31.46667,train,0.0011372742558219458,28.84820752308266,0.4200243347807241
-78.75,34.95,train,0.002034857323108779,63.30440292666007,0.5644194182538527
-91.23,31.9,train,0.020820988877198545,99.99999847150133,0.9298673613134901
-86.6,30.57,train,0.0022060297596108763,67.85232318266154,0.5841629567143587
-85.4,32.6,train,0.0018322005853982114,58.10508639155371,0.5384762453769374
-86.79945,32.69584,train,0.001156646685642333,29.654300281310896,0.4241444267929013
-87.21667,34.03333,train,0.002380964156415201,72.79964898204264,0.6025730169191359
-82.0,28.0,train,0.002811941353610097,80.32682879631517,0.6416579107482323
-85.05,30.11,train,0.002868821744515268,81.18312357573424,0.6462494363169706
-77.009,34.7487,train,0.002603406354241553,76.26945712300089,0.6237539897641563
-81.65583,30.33194,train,0.002969024546979911,82.64285634922756,0.6540581515076734
-76.85599,36.82512,train,7.823565344747398E-4,15.42913596007724,0.3325326092133608
-87.61166,33.45,train,0.0018747425030771641,59.58473392106935,0.5441753729676325
-82.3,28.1,train,0.0018550989329031923,59.3971445369714,0.5415614135217793
-80.0,35.5,test,4.375234279844968E-4,6.464816150141095,0.21790229222057397
-85.80583,31.40028,test,0.0027644092615820197,78.9333708060403,0.6377285826513136
-87.3,33.8,test,0.00224963392284877,69.5597109338846,0.5889096145156513
-87.5,33.3,test,0.002100779236556217,64.545243436246,0.5722410416552408
-82.02,29.27,test,0.0021622616208328413,66.6854219152301,0.5792869225759121
-86.44583,33.56833,test,0.0019848795529167186,62.096395292924925,0.5582962535430014
-87.01389,31.35361,test,0.0010818851795522998,26.280086875919093,0.4079122346083142
