X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-87.5,33.3,train,0.002949604815132158,84.3700098770017,0.6435057792210555
-84.7,33.05,train,0.0019295202793453503,53.05371055607718,0.5414578958034912
-80.9,34.1,train,0.004580796839424847,93.9771934290171,0.7370738204954356
-87.8,31.68,train,0.0018078638514149644,48.6373183409257,0.5252504350040376
-85.017,30.502,train,0.0022375797606249324,65.81747111800728,0.5779434206812409
-79.48,35.3,train,0.0015037157614736063,38.388279218122875,0.47923220479820744
-80.77,33.68,train,0.004992779538800161,94.9616097386363,0.7534196653171933
-87.63,32.75,train,0.0022384594884483767,66.04122846441075,0.5780393004836518
-86.74277,31.46667,train,0.001452720974030025,37.055500440566405,0.47062888090833827
-82.02,29.27,train,0.002430163375059871,71.87034042344413,0.5979426885145055
-78.75,34.95,train,0.0022110081222446146,64.7015258378565,0.5750267545274522
-91.23,31.9,train,0.020838172530553815,99.99999574456795,0.9272860134495422
-85.4,32.6,train,0.00231691355621933,68.77931080511901,0.5864181627655799
-87.3,33.8,train,0.003602284744436769,91.94537602501393,0.6879408429041799
-86.79945,32.69584,train,0.0013477222799409517,33.82881679348351,0.45198782660791836
-87.21667,34.03333,train,0.0035032295463930775,90.1626573301367,0.6819238227076304
-82.0,28.0,train,0.002912309629848189,82.60658473108896,0.6405813440191029
-85.05,30.11,train,0.0029479344311196527,84.07579448883479,0.6433758174168384
-77.009,34.7487,train,0.001341017665652781,33.22313409194383,0.4507528237539755
-85.80583,31.40028,train,0.0024352457140910306,72.11349846614,0.5984448378984285
-76.85599,36.82512,train,8.248802412879327E-4,16.822590186432457,0.33546380341364523
-87.61166,33.45,train,0.0027994764639435853,79.1726405846267,0.631434134544205
-82.3,28.1,train,0.0016072796333280685,41.624548638365624,0.49587130882621566
-80.0,35.5,train,0.005148230902517362,96.48490418461972,0.7590713451881976
-86.18,33.37,test,0.001238628281416766,29.363785158021276,0.43117625352670647
-79.9667,32.7667,test,8.941633154582424E-4,19.067934700749234,0.3536747711087622
-86.6,30.57,test,0.001588263106921444,41.413694638023124,0.49289618112908906
-87.01389,31.35361,test,0.0013198097150781826,31.942203101811575,0.4468093633884524
-86.44583,33.56833,test,0.00304609228479141,84.97342194976227,0.6508553989002422
-88.2,30.78,test,0.0025352867925839016,74.35405079342262,0.608079958930523
-81.65583,30.33194,test,8.738646782341211E-4,18.398944761189885,0.34844351252183997
