variable,x,y
alt,-207.8,0.028568556532263756
alt,-203.10080000000002,0.028568556532263756
alt,-198.4016,0.028568556532263756
alt,-193.7024,0.028568556532263756
alt,-189.0032,0.028568556532263756
alt,-184.304,0.028568556532263756
alt,-179.6048,0.028568556532263756
alt,-174.9056,0.028568556532263756
alt,-170.2064,0.028568556532263756
alt,-165.5072,0.028568556532263756
alt,-160.808,0.028568556532263756
alt,-156.1088,0.028568556532263756
alt,-151.4096,0.028568556532263756
alt,-146.7104,0.028568556532263756
alt,-142.01119999999997,0.028568556532263756
alt,-137.312,0.028568556532263756
alt,-132.6128,0.028568556532263756
alt,-127.9136,0.028568556532263756
alt,-123.21440000000001,0.028568556532263756
alt,-118.5152,0.028568556532263756
alt,-113.816,0.028568556532263756
alt,-109.1168,0.028568556532263756
alt,-104.4176,0.028568556532263756
alt,-99.71839999999999,0.028568556532263756
alt,-95.0192,0.028568556532263756
alt,-90.32,0.028568556532263756
alt,-85.6208,0.028568556532263756
alt,-80.92159999999998,0.028568556532263756
alt,-76.22239999999996,0.028568556532263756
alt,-71.5232,0.028568556532263756
alt,-66.82399999999998,0.028568556532263756
alt,-62.12479999999999,0.028568556532263756
alt,-57.425599999999974,0.028568556532263756
alt,-52.726399999999984,0.028568556532263756
alt,-48.02719999999999,0.028568556532263756
alt,-43.327999999999975,0.028568556532263756
alt,-38.62880000000001,0.028568556532263756
alt,-33.92959999999999,0.028568556532263756
alt,-29.230399999999975,0.028568556532263756
alt,-24.531199999999984,0.028568556532263756
alt,-19.831999999999994,0.028568556532263756
alt,-15.132799999999975,0.028568556532263756
alt,-10.433599999999984,0.03640454635024071
alt,-5.734399999999965,0.07415705919265747
alt,-1.0351999999999748,0.14516209065914154
alt,3.6640000000000157,0.26471537351608276
alt,8.363200000000035,0.4328717589378357
alt,13.062400000000025,0.6113942265510559
alt,17.761600000000016,0.6321256160736084
alt,22.460800000000035,0.6387856006622314
alt,27.160000000000025,0.6453927159309387
alt,31.859200000000016,0.6126014590263367
alt,36.558400000000006,0.5622069835662842
alt,41.257600000000025,0.5104951858520508
alt,45.956800000000044,0.45855778455734253
alt,50.656000000000006,0.4075055718421936
alt,55.35520000000008,0.35837504267692566
alt,60.05439999999999,0.3120482563972473
alt,64.7536,0.2691975235939026
alt,69.45280000000002,0.2302616387605667
alt,74.15200000000004,0.19545109570026398
alt,78.85120000000006,0.16477665305137634
alt,83.55040000000002,0.13808998465538025
alt,88.24960000000004,0.11512963473796844
alt,92.94880000000006,0.09556367248296738
alt,97.64800000000002,0.07902590185403824
alt,102.34720000000004,0.06514395773410797
alt,107.0464,0.05355873331427574
alt,111.74560000000002,0.04393701255321503
alt,116.44480000000004,0.03597809374332428
alt,121.14400000000006,0.029416533187031746
alt,125.84320000000008,0.0240679569542408
alt,130.5424,0.020110832527279854
alt,135.2416,0.017656385898590088
alt,139.94080000000002,0.01587594300508499
alt,144.64000000000004,0.01429035235196352
alt,149.33920000000006,0.013371801935136318
alt,154.03840000000008,0.01290670782327652
alt,158.73760000000004,0.012502831406891346
alt,163.43680000000006,0.012111437506973743
alt,168.13600000000002,0.011732148937880993
alt,172.83520000000004,0.011364603415131569
alt,177.53440000000006,0.011008444242179394
alt,182.23360000000002,0.01066332496702671
alt,186.93280000000004,0.010328913107514381
alt,191.63200000000006,0.010004882700741291
alt,196.33120000000008,0.009690918028354645
alt,201.03040000000004,0.009386712685227394
alt,205.72960000000006,0.009091968648135662
alt,210.42880000000002,0.008806397207081318
alt,215.12800000000004,0.008529718033969402
alt,219.82720000000006,0.008261660113930702
alt,224.52640000000008,0.008001957088708878
alt,229.2256000000001,0.007750354241579771
alt,233.92480000000006,0.007506602443754673
alt,238.62400000000002,0.007270461414009333
alt,243.32320000000004,0.007041695527732372
alt,248.02240000000006,0.00682007847353816
alt,252.72160000000008,0.006605389527976513
alt,257.42080000000004,0.006397414952516556
alt,262.12000000000006,0.006195948924869299
alt,266.8192000000001,0.0060007874853909016
alt,271.51840000000004,0.005811738781630993
alt,276.21760000000006,0.005628611892461777
alt,280.9168,0.0054512228816747665
alt,285.61600000000004,0.00527939572930336
alt,290.31520000000006,0.005112956743687391
alt,295.0144000000001,0.004951737821102142
alt,299.7136000000001,0.004795578774064779
alt,304.4128000000001,0.004644320346415043
alt,309.112,0.00449781259521842
alt,313.81120000000004,0.004355905577540398
alt,318.5104000000002,0.004218456335365772
alt,323.2096000000001,0.004085327498614788
alt,327.9088,0.003956382162868977
alt,332.6080000000001,0.0038314922712743282
alt,337.3072,0.0037105297669768333
alt,342.00640000000016,0.0035933717153966427
alt,346.70560000000006,0.003479900537058711
alt,351.4048000000001,0.0033700005151331425
alt,356.1040000000001,0.003263559192419052
alt,360.8032,0.0031604699324816465
alt,365.50240000000014,0.003060626331716776
alt,370.20160000000004,0.0029639280401170254
alt,374.90080000000006,0.0028702763374894857
alt,379.6000000000001,0.0027795748319476843
alt,384.2992000000001,0.0026917322538793087
alt,388.9984000000001,0.0026066580321639776
alt,393.69760000000014,0.0025242662522941828
alt,398.39680000000004,0.002444472396746278
alt,403.09600000000006,0.0023671945091336966
alt,407.7952000000001,0.0022923543583601713
alt,412.4944000000001,0.0022198751103132963
alt,417.1936000000001,0.0021496822591871023
alt,421.8928,0.0020817045588046312
alt,426.59200000000016,0.0020158716943114996
alt,431.29120000000006,0.0019521170761436224
alt,435.9904000000001,0.0018903750460594893
alt,440.6896000000001,0.001830581808462739
alt,445.3888,0.0017726768273860216
alt,450.08800000000014,0.0017166000325232744
alt,454.78720000000004,0.0016622946131974459
alt,459.4864000000002,0.0016097043408080935
alt,464.1856000000001,0.001558774965815246
alt,468.8848,0.0015094547998160124
alt,473.5840000000001,0.0014616925036534667
alt,478.2832,0.0014154397649690509
alt,482.98240000000015,0.0013706485042348504
alt,487.68160000000006,0.0013272726209834218
alt,492.3808000000002,0.001285267760977149
alt,497.0800000000001,0.0012445907341316342
alt,501.7792,0.0012051991652697325
alt,506.47840000000014,0.001167053240351379
alt,511.17760000000004,0.001130113028921187
alt,515.8768000000002,0.0010943412780761719
alt,520.576,0.0010597000364214182
