X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-83.49678,31.48087,train,1.435143316829729E-4,26.519022742017828,0.4229249331130436
-83.5303,31.4741,train,1.435143316829729E-4,26.519022742017828,0.4229249331130436
-82.62605,28.89789,train,2.730769250867943E-4,46.75825279317067,0.5823775060570309
-84.85284,30.69676,train,1.5155235580656783E-4,29.18900149241677,0.436278038483103
-85.02709,30.11576,train,2.5045723086613637E-4,43.171082715261555,0.5612103407093583
-82.12818,29.20071,train,3.192174891397505E-4,69.57649639090697,0.6197907343531891
-81.78013,29.35541,train,3.40010461670031E-4,78.1138454515702,0.6345447156302237
-82.27824,27.50499,train,3.1444638948963766E-4,67.27278103685252,0.616235719338318
-81.05291,28.70754,train,3.458714406999856E-4,80.71104724519444,0.6384988354016664
-81.99017,30.12211,train,3.276305522178373E-4,73.22607692673772,0.625901539950009
-82.81236,27.83384,train,3.062812667597099E-4,62.0205873392015,0.6099950219664881
-81.45092,28.52081,train,2.737163343302841E-4,46.93079565856229,0.5829462156643676
-86.70051,30.41701,train,3.8550929860438284E-4,92.76570461131574,0.66314760379309
-86.71281,30.4281,train,3.8027099295284754E-4,90.89394999668862,0.6600846748070993
-81.9719,30.09174,train,3.469590881079621E-4,80.9882933865737,0.6392232248372709
-82.35768,29.65862,train,3.482918389671763E-4,81.38479386490141,0.6401069083646241
-81.29527,29.71843,train,3.909113999972017E-4,94.73939301193298,0.6662490240733738
-81.65117,30.55717,train,3.2878100138500067E-4,73.46944113025033,0.6267219321710628
-82.70933,28.04899,train,3.021944139918647E-4,59.498748064067364,0.606794547402382
-81.96561,30.1184,train,3.377764819486772E-4,77.09431745757308,0.633014692997533
-81.51427,30.47006,train,3.551302897697458E-4,84.01897267811484,0.6445739113747025
-81.79196,29.72822,train,3.73332491029412E-4,88.86354251545674,0.6559408124286494
-82.58405,28.80074,train,3.078838531347619E-4,62.860256967643245,0.6112358554541907
-81.27295,29.71544,train,4.0746154023204223E-4,98.52916011884423,0.6754049407796886
-82.24843,30.51489,train,1.798489202122009E-4,36.14400424200579,0.4787389799315492
-86.67404,30.42556,train,3.8027099295284754E-4,90.89394999668862,0.6600846748070993
-82.81137,27.87341,train,3.1755476030078387E-4,69.22613969278906,0.6185593125238874
-81.89266,30.33317,train,3.0627041624349153E-4,62.01293966800946,0.6099865937478678
-81.46654,28.74599,train,2.736232997447813E-4,46.905690525775086,0.5828635642432745
-82.62636,28.91213,train,2.930164755871458E-4,54.094497466001286,0.5994121373772481
-80.55259,27.81647,train,1.7750127740344428E-4,35.63798371471573,0.47546104200850037
-80.53,27.82,train,1.7407445900365784E-4,35.03347326090238,0.47060159135218943
-82.294,27.94505,train,2.9421361879028993E-4,55.02032826718709,0.6003907597010951
-81.81452,27.81327,train,2.836175769350541E-4,50.015977757405416,0.5915590627775607
-81.42993,28.10795,train,2.589722077575082E-4,44.328449416538646,0.569425646286317
-81.44248,28.1251,train,2.580439196889749E-4,44.184994108013676,0.5685449987181758
-81.43113,28.13673,train,2.626592206294633E-4,45.09184225393893,0.5728882282247041
-81.38276,28.0887,train,2.6752957175698314E-4,45.879262653346515,0.5773776456198142
-81.41468,28.09294,train,2.6032840948629767E-4,44.62504744295548,0.5707058031104528
-81.42866,28.09294,train,2.5939526010119996E-4,44.42181506802387,0.5698257958369064
-81.39791,28.09295,train,2.694578575110543E-4,46.16005411490186,0.5791291386860031
-81.96936,29.23734,train,3.279629554409328E-4,73.29440800910103,0.6261389488933742
-82.26108,27.82508,train,3.084147511253067E-4,63.22610760947762,0.6116451742585524
-82.49784,27.87401,train,3.147072815825499E-4,67.48257457356162,0.6164318311408982
-82.56954,27.97802,train,2.9958987150363115E-4,57.89185620786659,0.6047273428289346
-82.56611,27.97863,train,2.9484834827854636E-4,55.22212077135609,0.6009076915148391
-82.63634,28.01704,train,3.017361184420023E-4,59.177321994762174,0.6064323709185528
-82.62997,28.01802,train,2.999682867872005E-4,58.139545585207436,0.6050290365814437
-82.46847,28.07012,train,3.045996861707538E-4,60.884154239791116,0.6086844809629527
-82.46803,29.77821,train,3.3052552814920425E-4,74.284323567762,0.6279591223850075
-82.5097,28.121,train,2.938173544521789E-4,54.624027897323316,0.6000673574264007
-82.14698,28.13485,train,2.863891877057587E-4,51.26966656614312,0.5939066572604844
-81.25,28.71667,train,2.9573985595071677E-4,55.758413286571404,0.6016314924623155
-85.00974,30.44311,train,1.5333500912570333E-4,29.702683538452412,0.4391561625069891
-81.83024,29.15611,train,3.1002929744087046E-4,64.23992993790394,0.6128846991631759
-81.74756,29.36058,train,3.1749427289103933E-4,69.20221225980526,0.6185143649869049
-81.80315,27.8718,train,2.638004024547371E-4,45.32254028060212,0.5739486875146754
-86.50273,30.46885,train,3.4460352766989944E-4,80.01188886883257,0.6376507056631169
-82.62721,30.16412,train,2.1225401176992622E-4,39.78506542585373,0.5201319020931475
-81.26922,28.83865,train,2.886207678413924E-4,52.181660241728274,0.5957773167581183
-82.38038,29.57863,train,3.428937498702181E-4,79.27376376854772,0.6365006830008602
-82.35028,29.58018,train,3.4502717392392737E-4,80.27179426410198,0.6379345325943224
-82.31409,29.5913,train,3.414416443961207E-4,78.79608151853498,0.6355182266077722
-82.32931,29.59217,train,3.423345183543325E-4,79.11712726810248,0.6361229494082362
-82.26394,29.60811,train,3.452504327965191E-4,80.53303801309684,0.63808392874484
-82.29759,29.60817,train,3.5357193429737873E-4,83.165653605423,0.6435657478744874
-82.31422,29.6082,train,3.4842069428622747E-4,81.42608717369106,0.6401921167313744
-82.33043,29.60925,train,3.611481626932981E-4,86.22372489602051,0.6484141604734548
-82.31538,29.62252,train,3.711811145952572E-4,88.50217004707483,0.6546353536866879
-82.11268,28.35573,train,2.6380160420411743E-4,45.32273839104911,0.5739498014815899
-84.28497,30.0876,train,2.2984025106100476E-4,41.14077390982183,0.5399575973158728
-86.59564,30.55194,train,3.0642906526980675E-4,62.136225013844076,0.6101097892873268
-81.45218,28.29396,train,2.737320794716646E-4,46.93504444263516,0.5829602003220481
-86.16208,30.33309,train,3.085941410827007E-4,63.50299454792717,0.6117832879603753
-86.29028,30.36756,train,3.5478685827850697E-4,83.77039545132601,0.6443522218237877
-85.23274,30.81357,train,1.0817784498439162E-4,20.254691353788516,0.35584687139312166
-81.08313,29.31949,train,3.864426850351166E-4,93.50915318654707,0.6636875863459027
-82.42596,29.0837,train,3.009135737570166E-4,58.80199270979338,0.6057806637484436
-82.3045,28.80858,train,2.847922835715821E-4,50.63655307275625,0.5925573623081003
-86.87609,30.70776,train,2.03330643531377E-4,39.252669664813354,0.5094041110857729
-81.12565,29.46375,train,4.0805663258013303E-4,98.57294252203768,0.6757248123895213
-82.29747,29.59076,train,3.4043994451771474E-4,78.45280666519174,0.634837401707778
-84.26042,30.52914,train,1.687518783087371E-4,33.786876667143005,0.4628726888812092
-84.29196,30.52898,train,1.6642733823665504E-4,33.05178398130891,0.45942597564807797
-81.36025,28.90701,train,2.821841969517224E-4,49.43952713080332,0.5903342888846516
-87.5062108,33.19342675,train,1.9826010549193442E-5,1.2805596922904954,0.09193636387340015
-85.47556918,32.58354403,train,3.215189927198966E-5,2.840691324525543,0.141032462637427
-85.4831793,32.55488487,train,4.497934198655511E-5,5.102528779554072,0.18678926268246313
-88.19001065,32.60273022,train,4.0042388966334694E-5,4.125534641333343,0.16976777996246037
-85.52797495,32.61945073,train,2.4638688685333218E-5,1.7100267168038414,0.11175936677108161
-81.47023201,30.45344613,train,3.5115910417297534E-4,82.5775037933203,0.6419934571672868
-80.81936717,28.91009879,train,4.506512521107355E-4,99.75711498884095,0.6970905086514309
-86.13746881,32.43161061,train,1.3373730109245933E-4,24.27577264293357,0.4058049220749371
-80.24534225,33.5250823,train,3.865959604410553E-5,3.800123275381691,0.16487173247533404
-83.58779,32.81157,train,1.251750478094968E-4,22.760792376366705,0.3899554658478285
-84.2384,33.8174,train,3.5895829642713584E-6,0.31613500885466495,0.018000760459786738
-85.9748,30.273,train,3.0859290935652005E-4,63.50222696848843,0.6117823399798992
-82.5988,30.1928,train,2.1490637764645792E-4,40.03912492389857,0.5232307428546165
-87.2905,30.9653,train,1.3251366757882846E-4,24.00159340445379,0.40359049862141316
-81.4979,27.5988,train,2.46585894184178E-4,42.695649836534734,0.5573706767770431
-82.3801,27.9904,train,3.001424173107195E-4,58.22365715042894,0.6051677084748038
-85.8951,30.9502,train,1.3457044147304866E-4,24.492087847643912,0.40730327963760016
-81.6882,28.6364,train,2.705654999875271E-4,46.4162611411194,0.5801286791445599
-81.7676,28.5466,train,2.815369398445748E-4,49.08621944076254,0.5897788193698666
-84.3135,30.3662,train,1.503158200075344E-4,28.779585043482616,0.4342642168428887
-84.2271,30.5894,train,1.616249067810012E-4,31.70035038736802,0.4521631893723937
-83.4153,30.6144,train,1.8185175112271783E-4,36.586958291450706,0.48150325511618136
-86.4816,30.4041,train,3.652682312979885E-4,86.85835985062229,0.6509958388287497
-86.5316,30.4708,train,3.649620010417158E-4,86.8223661150837,0.6508052567296819
-81.5517,28.487,train,2.7488041315298873E-4,47.22352830504218,0.5839776150301024
-81.2414,28.5674,train,3.2351354570942127E-4,71.48116090375838,0.6229359003998819
