Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
3.34817E-8,0.000003348,0.000174716,1,0,0
3.61823E-8,0.000010578,0.000188806,0.999836521,0,0
3.86474E-8,0.000025709,0.000201667,0.999509564,0,0
4.00697E-8,0.000053249,0.000209087,0.998937388,0,0
4.37306E-8,0.00010001,0.000228185,0.998038254,0,0
5.43571E-8,0.000253403,0.000283618,0.995504332,0,0
6.55199E-8,0.000500543,0.000341842,0.992153016,0,0
7.10363E-8,0.001002463,0.000370613,0.986186039,0,0
8.37289E-8,0.002502016,0.000436804,0.970410332,0,0
1.03046E-7,0.005003988,0.000537526,0.948422429,0,0
1.26446E-7,0.010004705,0.000659506,0.913274481,0,0.001336898
2.37813E-7,0.025022736,0.001239647,0.838482916,0.000445633,0.001336898
4.38152E-7,0.050040764,0.002281572,0.777505313,0.000445633,0.001336898
6.30263E-7,0.100036437,0.003278659,0.700343306,0.000891266,0.002673797
2.79743E-6,0.200074992,0.014390135,0.624816086,0.000891266,0.004010695
3.89975E-6,0.300068479,0.019947442,0.601029917,0.001336898,0.004010695
5.28191E-6,0.400002876,0.026827579,0.583455942,0.002228164,0.004010695
7.35256E-6,0.500343469,0.036956067,0.570132418,0.00311943,0.006684492
9.50067E-6,0.600214234,0.047243001,0.560405427,0.00311943,0.006684492
1.23494E-5,0.70057333,0.060550725,0.552885401,0.004010695,0.006684492
1.28871E-5,0.751128444,0.063020997,0.549615825,0.004010695,0.006684492
1.35566E-5,0.800115529,0.066078602,0.546591466,0.004010695,0.006684492
1.5728E-5,0.900309087,0.075860124,0.541033186,0.004010695,0.006684492
1.74609E-5,1.001696463,0.083520188,0.536047082,0.004901961,0.006684492
1.9037E-5,1.100168885,0.090377429,0.531633154,0.006684492,0.006684492
2.08253E-5,1.200756115,0.098035274,0.527546183,0.007130125,0.00802139
2.15731E-5,1.300608962,0.101198979,0.52370443,0.007130125,0.009358289
2.25776E-5,1.400085884,0.105414472,0.520026157,0.00802139,0.009358289
2.35159E-5,1.501539059,0.109316392,0.516429622,0.009803922,0.009358289
2.71458E-5,1.750861317,0.124096458,0.50833742,0.012923351,0.016042781
2.93896E-5,2.000088697,0.132990101,0.501144352,0.015151515,0.017379679
3.16879E-5,2.250743023,0.141914145,0.49444172,0.016934046,0.018716578
3.30415E-5,2.503092564,0.147084541,0.488066045,0.018716578,0.018716578
3.44031E-5,2.752795314,0.152222796,0.482017329,0.020499109,0.018716578
3.58233E-5,3.001901161,0.157517042,0.47621383,0.022727273,0.021390374
3.69578E-5,3.253019541,0.161699087,0.470573811,0.023172906,0.022727273
3.80314E-5,3.5005825,0.165618147,0.465179009,0.024509804,0.024064171
3.88068E-5,3.750243431,0.168426103,0.459865947,0.024509804,0.02540107
3.96909E-5,4.001374526,0.171604748,0.454634625,0.025846702,0.02540107
4.05683E-5,4.250262531,0.174735519,0.449566781,0.026292335,0.02540107
4.13717E-5,4.503999201,0.177581158,0.444498937,0.028520499,0.028074866
4.23969E-5,4.751030848,0.181184489,0.439676312,0.030748663,0.029411765
4.35457E-5,5.000205042,0.185184707,0.434935426,0.032531194,0.030748663
4.51645E-5,5.252714153,0.190755864,0.430276279,0.034313725,0.032085561
4.73481E-5,5.502450593,0.198150783,0.425862351,0.035650624,0.03342246
4.95388E-5,5.754604433,0.205435555,0.421611901,0.036096257,0.034759358
5.24755E-5,6.004388927,0.214995715,0.41760667,0.037878788,0.037433155
5.4598E-5,6.250032236,0.221763149,0.413846657,0.040998217,0.037433155
5.62707E-5,6.500143467,0.227014968,0.410168383,0.046791444,0.04144385
5.74772E-5,6.756375298,0.230759016,0.40649011,0.053921569,0.046791444
5.89115E-5,7.000984311,0.235163338,0.403057054,0.056595365,0.049465241
6.00254E-5,7.250406874,0.238549311,0.399623999,0.058377897,0.050802139
6.16846E-5,7.500724762,0.243537291,0.396272683,0.059269162,0.050802139
6.29145E-5,7.750530634,0.24719272,0.393003106,0.061497326,0.057486631
