X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-83.5303,31.4741,train,1.4835254805498568E-4,30.119811336916552,0.4363899317238713
-82.60937,28.88365,train,2.911543966329972E-4,55.30669718488441,0.6031088696582981
-82.62605,28.89789,train,2.689001681011355E-4,47.74398746482697,0.5839286897294438
-84.85284,30.69676,train,1.3022037774004425E-4,27.125469448184443,0.40463487499050355
-85.02709,30.11576,train,2.613108541686794E-4,46.32249677173854,0.5769567107677813
-82.12818,29.20071,train,3.193494358649495E-4,70.75819931872688,0.6250099153146198
-81.78013,29.35541,train,3.390559653379895E-4,79.53395811808839,0.6389355695554002
-82.27824,27.50499,train,3.0989356587074154E-4,65.75771771394473,0.6179393430626686
-81.05291,28.70754,train,3.512359011210467E-4,85.32520558457968,0.6470369662487127
-81.99017,30.12211,train,3.277139738747655E-4,74.24182936764767,0.6310498248474977
-82.81236,27.83384,train,2.95685136598613E-4,57.93716696258541,0.6067991212807325
-82.80542,27.90255,train,3.089485965700489E-4,65.24857304615972,0.6172180655037871
-81.45092,28.52081,train,2.7855689162644613E-4,50.18041035637619,0.5924745015389568
-86.70051,30.41701,train,3.7405093129204425E-4,91.36273168625902,0.661273378978816
-86.67482,30.42334,train,3.7405093129204425E-4,91.36273168625902,0.661273378978816
-86.71281,30.4281,train,3.6973651561854825E-4,89.57777707818815,0.6586699435129828
-86.67779,30.43523,train,3.6973651561854825E-4,89.57777707818815,0.6586699435129828
-81.9719,30.09174,train,3.4685600012868676E-4,83.32578725911283,0.6441659077492411
-81.45041,28.51585,train,3.0112826603733957E-4,61.05505973212847,0.6111427659813097
-82.35768,29.65862,train,3.477595594934667E-4,83.75348125265701,0.6447620152872195
-81.29527,29.71843,train,3.8524975990028977E-4,94.85919646936826,0.6678493219859016
-81.65117,30.55717,train,3.251371010736713E-4,72.97716907227878,0.62920994377967
-82.70933,28.04899,train,2.977080992777867E-4,59.265817575269914,0.6084247395272626
-81.96561,30.1184,train,3.3859345070371625E-4,79.10764120641234,0.6386205956664894
-81.51427,30.47006,train,3.483161845324698E-4,84.04715983649024,0.6451282458116535
-81.27295,29.71544,train,4.0099510070628307E-4,97.75018197135111,0.6766745922083888
-82.24843,30.51489,train,1.5856858023097876E-4,32.754066481523054,0.4528329632794427
-86.67404,30.42556,train,3.6973651561854825E-4,89.57777707818815,0.6586699435129828
