Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
5.60892E-9,0.000000561,0.000005529,1,0,0
5.86337E-9,0.000001147,0.00000578,0.999900547,0,0
7.20781E-9,0.000002568,0.000007105,0.999701641,0,0
1.03101E-8,0.00001101,0.000010163,0.998707111,0,0
1.32016E-8,0.00002503,0.000013014,0.997513675,0,0
1.58895E-8,0.00005061,0.000015663,0.995822974,0,0
1.72393E-8,0.000100652,0.000016994,0.992839383,0,0
2.11359E-8,0.000251822,0.000020835,0.985082049,0,0
2.71993E-8,0.000501648,0.000026812,0.974838389,0,0
3.74909E-8,0.00100136,0.000036957,0.95932372,0,0
5.7962E-8,0.002501299,0.000057135,0.927697663,0,0
8.61512E-8,0.005008576,0.00008492,0.893485828,0,0
1.34026E-7,0.01000073,0.000132104,0.847836897,0,0
2.28477E-7,0.025011482,0.000225179,0.765390353,0,0
3.50518E-7,0.050026798,0.000345418,0.67866733,0,0
5.52529E-7,0.100038265,0.000544381,0.567180507,0,0
9.9056E-7,0.200079254,0.000975531,0.431626057,0,0
1.54972E-6,0.300020186,0.001525371,0.35106912,0,0
2.13212E-6,0.400056107,0.002097417,0.29686723,0,0
2.97446E-6,0.500239713,0.002923618,0.256986574,0,0
4.42606E-6,0.600176697,0.004344208,0.229338637,0,0
6.13903E-6,0.700065028,0.006015388,0.21024366,0,0
7.20787E-6,0.750706197,0.007055315,0.202685231,0,0
8.1284E-6,0.800742241,0.0079492,0.196220786,0,0
1.04734E-5,0.900119289,0.010219066,0.185579314,0,0
1.31308E-5,1.000654085,0.012778836,0.177125808,0,0
1.66061E-5,1.101608214,0.016106468,0.170363003,0,0
1.9957E-5,1.201605366,0.019293812,0.164893088,0,0
2.31935E-5,1.301097693,0.022352814,0.16031825,0,0
2.81034E-5,1.400450333,0.026957246,0.156439582,0,0
3.08851E-5,1.500558765,0.029546591,0.15305818,0,0
3.88874E-5,1.752432682,0.036919445,0.145897563,0,0
4.60417E-5,2.000127939,0.043416867,0.140129289,0,0
5.24821E-5,2.252534942,0.04919131,0.135057185,0,0.055555556
6.04063E-5,2.501298325,0.056201257,0.130681253,0.017857143,0.055555556
6.69043E-5,2.755085382,0.061872787,0.126703133,0.017857143,0.055555556
7.51356E-5,3.00446031,0.068960126,0.123222277,0.017857143,0.055555556
8.56875E-5,3.254932941,0.077890469,0.120139234,0.017857143,0.055555556
9.42653E-5,3.508419644,0.085024734,0.11735455,0.017857143,0.055555556
1.02504E-4,3.7548476,0.091774189,0.114868225,0.017857143,0.055555556
1.085E-4,4.009720345,0.096623247,0.112481353,0.035714286,0.055555556
1.14515E-4,4.255717943,0.101436701,0.110293386,0.035714286,0.055555556
1.24365E-4,4.506679395,0.109209266,0.108204873,0.035714286,0.055555556
1.29174E-4,4.760597962,0.112955206,0.106215813,0.035714286,0.055555556
1.3672E-4,5.000059334,0.118769323,0.104425659,0.035714286,0.111111111
1.52038E-4,5.260803626,0.130342284,0.102635505,0.035714286,0.111111111
1.58408E-4,5.509048548,0.135065198,0.101044257,0.035714286,0.111111111
1.68196E-4,5.752806249,0.142223894,0.099552461,0.035714286,0.111111111
1.73249E-4,6.008453227,0.145873686,0.098060666,0.035714286,0.111111111
1.80241E-4,6.256482589,0.150872898,0.096668324,0.035714286,0.111111111
1.86987E-4,6.513097151,0.155640304,0.095275982,0.035714286,0.111111111
1.93363E-4,6.760983684,0.160098079,0.093983093,0.035714286,0.166666667
2.01113E-4,7.018593513,0.165453424,0.092690204,0.035714286,0.166666667
2.07986E-4,7.264064281,0.170145727,0.091496768,0.035714286,0.166666667
2.14625E-4,7.517455135,0.174628242,0.090303332,0.035714286,0.166666667
2.22406E-4,7.757805061,0.179820852,0.089209349,0.053571429,0.166666667
2.32557E-4,8.00889284,0.186497172,0.088115365,0.053571429,0.166666667
2.43182E-4,8.269642811,0.193370436,0.087021382,0.053571429,0.166666667
2.56035E-4,8.5194612,0.201531152,0.086026852,0.053571429,0.166666667
2.66597E-4,8.755808604,0.208114429,0.085131775,0.053571429,0.166666667
2.72595E-4,9.025360996,0.211804634,0.084137245,0.053571429,0.166666667
2.78178E-4,9.274024721,0.21520946,0.083242168,0.053571429,0.166666667
2.85286E-4,9.528120289,0.219501435,0.082347091,0.053571429,0.166666667
2.93999E-4,9.760205109,0.224698796,0.081551467,0.071428571,0.166666667
3.01544E-4,10.027818019,0.229143994,0.08065639,0.071428571,0.166666667
3.0901E-4,10.272520542,0.233492619,0.079860766,0.071428571,0.166666667
3.13148E-4,10.521650923,0.235881612,0.079065142,0.071428571,0.166666667
3.22237E-4,10.776360773,0.24107776,0.078269518,0.071428571,0.166666667
3.26753E-4,11.003482418,0.243632808,0.077573347,0.071428571,0.166666667
3.29921E-4,11.266133017,0.24541567,0.076777723,0.071428571,0.166666667
3.35146E-4,11.53266729,0.248336896,0.075982098,0.071428571,0.166666667
3.41733E-4,11.76884242,0.25198808,0.075285927,0.071428571,0.166666667
3.50923E-4,12.011982011,0.257022615,0.074589756,0.071428571,0.166666667
3.57194E-4,12.260532095,0.260419582,0.073893585,0.071428571,0.166666667
3.63916E-4,12.512613066,0.264026564,0.073197414,0.071428571,0.166666667
3.73785E-4,12.771821862,0.269258522,0.072501243,0.071428571,0.166666667
3.82756E-4,13.000286406,0.273950719,0.071904525,0.071428571,0.166666667
3.98118E-4,13.27139587,0.281846873,0.071208354,0.089285714,0.166666667
4.00677E-4,13.511285011,0.283145383,0.070611636,0.089285714,0.166666667
4.0998E-4,13.754864065,0.28782748,0.070014918,0.089285714,0.166666667
4.12349E-4,14.001838245,0.289009723,0.0694182,0.089285714,0.166666667
4.15411E-4,14.250431325,0.290532436,0.068821482,0.107142857,0.166666667
4.29074E-4,14.503593319,0.297247843,0.068224764,0.107142857,0.166666667
4.34308E-4,14.763212161,0.299786837,0.067628046,0.107142857,0.166666667
4.40533E-4,15.026332915,0.302782447,0.067031328,0.107142857,0.166666667
4.47707E-4,15.294041531,0.306203403,0.06643461,0.125,0.166666667
4.51815E-4,15.518990229,0.308147363,0.065937345,0.125,0.166666667
4.53643E-4,15.790687365,0.309009022,0.065340627,0.125,0.166666667
4.63028E-4,16.019554424,0.313398031,0.064843362,0.142857143,0.166666667
4.68504E-4,16.252256672,0.315933465,0.064346096,0.160714286,0.166666667
4.74062E-4,16.534842034,0.318487951,0.063749378,0.160714286,0.166666667
4.79374E-4,16.773337174,0.320911258,0.063252113,0.160714286,0.166666667
4.84416E-4,17.014597989,0.323195634,0.062754848,0.160714286,0.166666667
4.90687E-4,17.258707183,0.326015758,0.062257583,0.160714286,0.166666667
4.96174E-4,17.505005177,0.328463943,0.061760318,0.160714286,0.166666667
5.00153E-4,17.75398825,0.330228047,0.061263053,0.160714286,0.166666667
5.0663E-4,18.006620694,0.333080203,0.060765788,0.160714286,0.166666667
5.11865E-4,18.26117761,0.335367475,0.060268523,0.160714286,0.166666667
5.18755E-4,18.518958299,0.33835442,0.059771258,0.160714286,0.166666667
5.2893E-4,18.781467849,0.34271659,0.059273993,0.160714286,0.166666667
5.32394E-4,19.047015162,0.344188361,0.058776728,0.160714286,0.166666667
5.35828E-4,19.260940895,0.34564103,0.058378916,0.160714286,0.166666667
