Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.67183E-8,0.000001672,0.000017581,1,0,0
1.7537E-8,0.000003426,0.000018442,0.999900557,0,0
1.97183E-8,0.000011144,0.000020736,0.999502784,0,0
2.31961E-8,0.000026363,0.000024393,0.998806683,0,0
2.82936E-8,0.00005251,0.000029753,0.997812251,0,0
3.46509E-8,0.000101063,0.000036438,0.996320605,0,0
4.17485E-8,0.000253972,0.000043901,0.99234288,0,0
5.31898E-8,0.000501113,0.000055932,0.987171838,0,0
7.16101E-8,0.001005182,0.000075301,0.979216388,0,0
9.79146E-8,0.002500623,0.000102958,0.961813842,0,0
1.25975E-7,0.00500299,0.00013246,0.939936356,0,0
1.56968E-7,0.010000079,0.000165043,0.904832936,0,0
2.38195E-7,0.025005937,0.000250427,0.828858393,0,0
3.45517E-7,0.050000176,0.00036322,0.743237868,0,0
5.13851E-7,0.100003906,0.000540083,0.626292761,0,0
9.00757E-7,0.200075187,0.000946354,0.480310263,0,0
1.3383E-6,0.300101812,0.001405396,0.39031424,0,0
1.84555E-6,0.400067656,0.001937048,0.326670644,0,0
2.50949E-6,0.500215798,0.002632069,0.280429594,0,0
3.33248E-6,0.600157397,0.003492251,0.245823389,0,0
4.49005E-6,0.70023136,0.004699614,0.220167064,0,0
5.40125E-6,0.75032742,0.005647961,0.210023866,0,0
6.42234E-6,0.800416436,0.006708522,0.201571201,0,0
9.15952E-6,0.900847467,0.009540405,0.188544153,0,0
1.21959E-5,1.001000695,0.012663036,0.1791965,0,0
1.68719E-5,1.101587194,0.017433438,0.172235481,0,0
2.14396E-5,1.201010252,0.022049067,0.167064439,0,0
2.51052E-5,1.301028423,0.025721981,0.162788385,0,0
2.90753E-5,1.401094166,0.02966889,0.15910899,0,0
3.27286E-5,1.502482803,0.033272751,0.155827367,0,0
4.11457E-5,1.75112303,0.041474844,0.149164678,0,0
4.99348E-5,2.000475075,0.049892255,0.143695306,0,0
5.70738E-5,2.255248264,0.056621293,0.138922037,0.017857143,0.055555556
6.49243E-5,2.503711993,0.063911824,0.134844869,0.017857143,0.055555556
7.27449E-5,2.752212093,0.071063332,0.131264916,0.017857143,0.055555556
