Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.15902E-8,0.000001159,0.000011598,1,0,0
1.29768E-8,0.000003671,0.000012985,0.999801114,0,0
1.43525E-8,0.000010617,0.000014362,0.999303898,0,0
1.85282E-8,0.000025696,0.00001854,0.99840891,0,0
2.41267E-8,0.000051484,0.000024142,0.997215593,0,0
2.82604E-8,0.00010155,0.000028278,0.995326173,0,0
3.57652E-8,0.000253355,0.000035787,0.990552904,0,0
4.62362E-8,0.000502275,0.000046264,0.984586317,0,0
6.37615E-8,0.00100468,0.000063799,0.97543755,0,0
8.59597E-8,0.002508477,0.000086008,0.955847255,0,0
1.06229E-7,0.005003719,0.000106287,0.930190931,0,0
1.36136E-7,0.010004593,0.000136206,0.889220366,0,0
2.11376E-7,0.025019851,0.00021147,0.801610979,0,0
3.15283E-7,0.050002179,0.000315389,0.706841687,0,0
5.04662E-7,0.100009192,0.000504736,0.583731106,0,0
9.22534E-7,0.200065571,0.000922285,0.437251392,0,0
1.35754E-6,0.300034848,0.00135658,0.348448687,0,0
2.03393E-6,0.40016713,0.002031126,0.289081146,0,0
2.86807E-6,0.50016737,0.00286173,0.247315036,0,0
4.48684E-6,0.600069222,0.004469697,0.219272076,0,0
7.32298E-6,0.700624574,0.007274447,0.201770088,0,0
8.43155E-6,0.750424968,0.008366462,0.195505171,0,0
9.50784E-6,0.800688028,0.009424373,0.189936356,0,0
1.23951E-5,0.900603101,0.012251257,0.180787589,0,0
1.63189E-5,1.000273655,0.016067216,0.173826571,0,0
2.00583E-5,1.100303735,0.019676445,0.1683572,0,0
2.38822E-5,1.201648219,0.023340037,0.163782816,0,0
2.73875E-5,1.300480398,0.026674303,0.159904535,0,0
3.11892E-5,1.401535579,0.030264987,0.156523469,0,0
3.41801E-5,1.502800828,0.033071305,0.153440732,0,0
4.24672E-5,1.751190719,0.04076264,0.146976929,0,0
4.85471E-5,2.002239562,0.04632815,0.141507558,0,0.055555556
5.51663E-5,2.250735113,0.052314364,0.136734288,0,0.111111111
6.19753E-5,2.504730301,0.058394366,0.132458234,0,0.111111111
7.0321E-5,2.75592247,0.065740897,0.128679395,0,0.111111111
7.80779E-5,3.002543635,0.07246702,0.125397772,0,0.111111111
8.8018E-5,3.252300854,0.080946018,0.122414479,0.017857143,0.111111111
9.50383E-5,3.509417145,0.086841594,0.119630072,0.017857143,0.111111111
1.02016E-4,3.755513212,0.092626528,0.117143994,0.017857143,0.111111111
1.12744E-4,4.00307449,0.101379905,0.114856802,0.017857143,0.111111111
1.19081E-4,4.257749152,0.106471728,0.112669053,0.017857143,0.111111111
1.26567E-4,4.502867683,0.112412589,0.110680191,0.017857143,0.111111111
1.34549E-4,4.752142089,0.118660798,0.108790772,0.017857143,0.111111111
1.44571E-4,5.005827174,0.12638198,0.107000796,0.017857143,0.111111111
1.52892E-4,5.259639822,0.132691379,0.105310263,0.017857143,0.111111111
1.60175E-4,5.510742776,0.138139,0.103719173,0.017857143,0.111111111
1.66165E-4,5.75518199,0.142567729,0.102227526,0.017857143,0.111111111
1.72544E-4,6.011034198,0.147235443,0.100735879,0.017857143,0.111111111
1.77466E-4,6.255697185,0.150802111,0.099343675,0.035714286,0.111111111
1.84952E-4,6.509609428,0.15616972,0.097951472,0.035714286,0.111111111
1.9055E-4,6.753571671,0.160139533,0.096658711,0.035714286,0.111111111
2.00208E-4,7.006752881,0.166901464,0.095365951,0.035714286,0.111111111
2.05472E-4,7.270517903,0.17054148,0.09407319,0.035714286,0.111111111
2.1132E-4,7.519761224,0.174548007,0.092879873,0.035714286,0.111111111
2.20004E-4,7.756560354,0.180427073,0.091785998,0.035714286,0.111111111
