X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-88.11667,30.76667,train,1.4281181200848447E-4,5.971302189779454,0.13678172230864594
-87.42220077,30.39656388,train,3.8283565319440345E-4,16.775507376779654,0.2981332219294642
-86.198105,30.511074,train,0.0013274807144315005,54.29278954937845,0.5956155227287914
-85.46080016,30.51680774,train,0.0019348864740134726,80.05483100044195,0.682220455853693
-84.88308346,30.24113757,train,0.0027051317815884332,91.5737510363908,0.7500908617863113
-84.72297853,30.49703541,train,0.002656434115609454,90.76757511349855,0.7466701222448318
-84.62868539,29.86242252,train,0.00231812575139064,88.79323123355631,0.7200491271357533
-84.62140409,30.41037485,train,0.0031798140153466254,94.49963558690312,0.7791584625786501
-84.61353416,30.57974529,train,0.0016797147707402712,70.59063632350464,0.6508029005051018
-84.60510791,30.45374798,train,0.003176979091467424,93.86383935382996,0.7790049485659484
-84.57239935,30.15138439,train,0.004063135721014322,99.10554892148923,0.8184529904287167
-84.54251724,29.99944501,train,0.002160119081498089,87.09918092022592,0.7056001137021565
-84.52486402,29.91831037,train,0.0024856336814604195,89.98217808713846,0.7338947940561721
-84.52149889,30.25180912,train,0.003838290833664685,98.30408119310346,0.8098404023339522
-84.44,30.41,train,0.003177945251003901,94.1800792525984,0.7790572910560185
-84.40394371,30.17056524,train,0.0033467948662264293,95.49651155159188,0.7878391859276012
-84.27766976,30.45845973,train,0.0027424756262209287,92.1209712468879,0.752652115934751
-84.23434754,30.87515641,train,4.881877505269048E-4,21.53704536352892,0.35135034291278056
-83.89531977,30.43808791,train,0.002228602759239565,87.64528784038913,0.7120417695705422
-83.66285031,30.41345043,train,0.0018736371862565562,77.77182280245003,0.6752062591202287
-83.60258136,30.04770357,train,0.0014090664747695935,58.3717543067781,0.6098956775193349
-83.1576994,29.61097348,train,2.9002750806071816E-4,12.304361888147405,0.24345439311025896
-82.93832911,30.459042,train,0.001449085084770286,59.821992288586756,0.6165378263548595
-82.55085002,30.24513989,train,0.0019233017487598496,79.66841498378896,0.6809171135279708
-82.38367168,30.33400462,train,0.0016875773090642317,71.16648476310364,0.6518634387854597
-82.35765391,29.67504052,train,0.0018926116250429189,78.52566772009835,0.6774120686932221
-82.30617568,27.93124806,train,0.0016347721271849347,68.50357737008416,0.6446145892684446
-82.25,27.33333333,train,0.00894435473254612,100.0,0.9084595067585735
-82.22,31.05,train,0.0011330536664146181,46.834900783469635,0.5569672293412649
-82.21431066,29.72415914,train,0.0019448976130351395,80.6370121908428,0.6833382154210995
-82.2,31.1,train,0.0011277649254587709,46.69287736166572,0.5558124531082292
-82.13,30.83,train,0.0014892791828824735,61.766365011587084,0.6229852538353021
-82.11162625,27.55212836,train,7.974525229065278E-4,35.00111123169953,0.4694414679331985
-81.95719,30.78187,train,0.0012425354431188297,51.57481121857028,0.5795923848730908
-81.95416667,29.84111111,train,0.002075006272063124,84.8685483981417,0.6971811471355004
-81.89,29.22,train,0.0016510038749052835,69.16699652459866,0.6468747377842374
-81.87776814,30.66251359,train,9.468183991157224E-4,40.038090658654134,0.5123220910706358
-81.85049092,27.47830442,train,6.068483556411115E-4,26.85558146463097,0.402386770292753
-81.81273977,29.64743146,train,0.0019364705918436692,80.2133476019148,0.6823978503591538
-81.71068864,28.76303674,train,0.0013031804211272556,53.5018740988725,0.5911578833546371
-81.4465,28.164167,train,8.075822151385093E-4,35.683147676474704,0.4725864930065094
-81.32363631,28.51432539,train,0.0017479532335256042,73.41607044538439,0.6597974766758042
-81.31277778,26.92777778,train,8.463323012847521E-4,37.04963149979358,0.48428095905587637
-81.31202911,29.46225054,train,0.001740762588408153,72.877701747194,0.6588715712893574
-81.29777778,28.78277778,train,0.001734399153413077,72.3709987780333,0.658047968089254
-81.23636666,28.71720791,train,3.245692948281195E-4,14.443751289359374,0.26477232496815506
-81.10444444,29.33944444,train,7.583173498112524E-4,33.75120204748957,0.45693025306115453
-80.7289,32.8213,train,5.603923223773645E-4,24.77575983995578,0.38339286880718476
-80.67101887,32.869307,train,5.740303025689114E-4,25.48125105453566,0.3890928980440586
-80.5125,27.79694444,train,2.879069719690394E-4,12.195336844283121,0.24210532788620132
-78.73,34.78,train,2.855824021065346E-4,12.082657398356577,0.24062091950811693
-78.0833333,34.0166667,train,0.0020058037538104125,82.41949699643548,0.6899725922687736
-77.93,35.53,train,1.0069041266089772E-4,4.0044933515741805,0.10049303490067175
-77.03,34.95,train,4.7837915192880316E-4,21.134269666070264,0.34673878849557227
-77.0,34.92,train,8.102785778562996E-4,35.89682987242161,0.4734173750958707
-76.3414,35.7311,train,1.5396535910942787E-4,6.415589506861819,0.14590566991689446
-81.89996609,27.22743298,test,3.804567047612707E-4,16.6813303058371,0.29683052606600324
-80.97045732,28.12301644,test,0.0012105159074052795,50.5495429709301,0.5732180487560011
-86.577952,30.450498,test,8.311891107208037E-4,36.44442637509552,0.4797731383104237
-82.14561258,27.76992068,test,5.204385323867472E-4,22.81917130015644,0.3660646137709694
