Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
3.06025E-9,0.000000306,0.000003503,1,0,0
3.58779E-9,0.000001331,0.000004107,0.999701641,0,0
3.85902E-9,0.000002861,0.000004418,0.999303829,0,0
7.20622E-9,0.000010143,0.000008249,0.998110393,0,0
8.58433E-9,0.000025364,0.000009827,0.996220786,0,0
1.10195E-8,0.000050133,0.000012614,0.993635007,0,0
1.34732E-8,0.000101187,0.000015423,0.989457981,0,0
1.81309E-8,0.000250416,0.000020754,0.980308304,0,0
2.35582E-8,0.000500443,0.000026967,0.968473396,0,0
3.31775E-8,0.001000139,0.000037978,0.950870214,0,0
5.0966E-8,0.002502041,0.000058339,0.915862755,0,0
6.67273E-8,0.005001386,0.000076379,0.873794132,0,0
9.43448E-8,0.010001439,0.000107987,0.811138737,0,0
1.77557E-7,0.02501139,0.000203213,0.699453008,0,0
3.03038E-7,0.050022599,0.000346776,0.592839383,0,0
5.73198E-7,0.100049741,0.000655725,0.473993038,0,0
1.37203E-6,0.200017866,0.001568141,0.36330184,0,0
2.20512E-6,0.300216218,0.002517906,0.307707608,0,0
3.02961E-6,0.400190886,0.003456093,0.269617106,0,0
4.46914E-6,0.500372368,0.005089906,0.242267529,0,0
6.34948E-6,0.600244837,0.007215975,0.223371457,0,0
9.8687E-6,0.700979907,0.011170772,0.210939831,0,0
1.12116E-5,0.750789197,0.012671577,0.20626554,0,0
1.25947E-5,0.800507308,0.014212573,0.202088513,0,0
1.61207E-5,0.901093847,0.018119487,0.195126803,0,0
1.91259E-5,1.001377127,0.021424905,0.189457981,0,0
2.19821E-5,1.101695158,0.024545831,0.184584784,0,0
2.60458E-5,1.202569774,0.028952138,0.180407757,0,0
2.90214E-5,1.301135105,0.032153435,0.176827449,0,0
3.22832E-5,1.400330089,0.035638436,0.173644953,0,0
3.53593E-5,1.501115349,0.038902156,0.170661363,0,0
4.20941E-5,1.753753456,0.045971143,0.164196917,0,0
4.83686E-5,2.003937087,0.052464051,0.158727001,0,0
5.52798E-5,2.251789235,0.059514257,0.153953257,0,0
6.42317E-5,2.501436859,0.068491735,0.149776231,0,0
7.01958E-5,2.752088273,0.074378402,0.146096469,0,0
7.56026E-5,3.000116242,0.079651068,0.142715067,0,0
8.33883E-5,3.253619097,0.087138862,0.139532571,0,0
9.18218E-5,3.505606461,0.09511346,0.136648434,0.017857143,0
9.88785E-5,3.753743579,0.101679897,0.134062655,0.017857143,0
1.05396E-4,4.009527294,0.107660655,0.13157633,0.017857143,0
1.11131E-4,4.259178543,0.112857413,0.129288911,0.017857143,0
1.17273E-4,4.51120892,0.118356892,0.127100945,0.017857143,0
1.23388E-4,4.752701733,0.123764635,0.125111885,0.035714286,0
1.29519E-4,5.006928413,0.129120195,0.123122824,0.035714286,0
1.34628E-4,5.257551479,0.133533527,0.121233217,0.035714286,0
1.3966E-4,5.503074615,0.137836047,0.119443063,0.035714286,0
1.4343E-4,5.758507603,0.141032579,0.117652909,0.035714286,0
1.48587E-4,6.007278961,0.145366202,0.115962208,0.035714286,0
1.5404E-4,6.250727427,0.149901554,0.11437096,0.035714286,0
1.59416E-4,6.501131774,0.154325572,0.112779712,0.035714286,0
1.6894E-4,6.762372638,0.162050938,0.111188463,0.035714286,0
1.748E-4,7.002240665,0.166734762,0.109796121,0.035714286,0
1.79811E-4,7.250699223,0.170699149,0.108403779,0.035714286,0
1.84464E-4,7.50596601,0.174345991,0.107011437,0.035714286,0
1.90872E-4,7.769046179,0.179316594,0.105619095,0.053571429,0
1.96076E-4,8.002164429,0.183309171,0.104425659,0.053571429,0
2.03176E-4,8.260757058,0.188694467,0.10313277,0.053571429,0
2.11002E-4,8.508648286,0.194548423,0.101939334,0.053571429,0
2.15733E-4,8.765345463,0.198046708,0.100745898,0.053571429,0
2.21729E-4,9.00592628,0.202436689,0.099651914,0.053571429,0
2.33985E-4,9.253842068,0.211262646,0.098557931,0.053571429,0
2.36854E-4,9.513606861,0.213300467,0.097463948,0.053571429,0.055555556
2.41924E-4,9.75360166,0.21687578,0.096469418,0.053571429,0.055555556
2.49518E-4,10.024305295,0.222171076,0.095375435,0.071428571,0.055555556
2.54299E-4,10.251670037,0.225468378,0.094480358,0.071428571,0.055555556
2.5921E-4,10.50894027,0.228826133,0.093485828,0.089285714,0.055555556
2.66435E-4,10.771810723,0.233713692,0.092491298,0.089285714,0.055555556
2.723E-4,11.014149728,0.237635929,0.091596221,0.089285714,0.055555556
2.76424E-4,11.26074447,0.240369935,0.090701144,0.089285714,0.055555556
2.83434E-4,11.514210371,0.244971983,0.089806067,0.089285714,0.055555556
2.88405E-4,11.771899363,0.248202524,0.08891099,0.089285714,0.055555556
2.93016E-4,12.004832842,0.25117411,0.088115365,0.089285714,0.055555556
2.98909E-4,12.272134088,0.25493734,0.087220288,0.089285714,0.055555556
3.05189E-4,12.51458084,0.258906779,0.086424664,0.089285714,0.055555556
3.09577E-4,12.760703793,0.261655523,0.08562904,0.089285714,0.055555556
3.13365E-4,13.009198622,0.264011754,0.084833416,0.089285714,0.055555556
3.20289E-4,13.263312575,0.268280443,0.084037792,0.089285714,0.055555556
3.26663E-4,13.522665327,0.272166516,0.083242168,0.089285714,0.055555556
3.34387E-4,13.753720193,0.276820001,0.082545997,0.089285714,0.055555556
3.41001E-4,14.024058829,0.28075809,0.081750373,0.089285714,0.055555556
3.44068E-4,14.263972128,0.282570235,0.081054202,0.089285714,0.055555556
3.50408E-4,14.506622721,0.286286122,0.080358031,0.089285714,0.055555556
3.56158E-4,14.753686391,0.289623105,0.07966186,0.089285714,0.055555556
3.63746E-4,15.00541016,0.293979587,0.078965689,0.089285714,0.055555556
3.70587E-4,15.263074679,0.297862135,0.078269518,0.089285714,0.055555556
3.78039E-4,15.526341682,0.30204231,0.077573347,0.089285714,0.055555556
3.8209E-4,15.754737268,0.304294372,0.076976629,0.107142857,0.055555556
3.87738E-4,16.024447216,0.307409606,0.076280457,0.107142857,0.055555556
3.93719E-4,16.25949466,0.310678142,0.075683739,0.107142857,0.055555556
3.97897E-4,16.536751557,0.312943239,0.074987568,0.107142857,0.055555556
4.05026E-4,16.778303537,0.316773709,0.07439085,0.107142857,0.055555556
4.10326E-4,17.022917993,0.319594581,0.073794132,0.107142857,0.055555556
4.19203E-4,17.272472419,0.324266429,0.073197414,0.107142857,0.055555556
4.21851E-4,17.524946849,0.325647673,0.072600696,0.125,0.055555556
4.27559E-4,17.780309934,0.328606104,0.072003978,0.142857143,0.055555556
4.35792E-4,18.017139584,0.3328277,0.07140726,0.142857143,0.055555556
4.44712E-4,18.260426057,0.337342227,0.070909995,0.142857143,0.111111111
4.5081E-4,18.530156099,0.340392994,0.070313277,0.142857143,0.111111111
4.56503E-4,18.757326784,0.343216569,0.069816012,0.142857143,0.111111111
4.61352E-4,19.033336751,0.345601981,0.069219294,0.142857143,0.111111111
4.62866E-4,19.264353344,0.346343289,0.068722029,0.160714286,0.111111111
4.69079E-4,19.544405713,0.349368345,0.068125311,0.160714286,0.111111111
4.72211E-4,19.779614217,0.350882629,0.067628046,0.160714286,0.111111111
4.7758E-4,20.017463042,0.353461782,0.067130781,0.160714286,0.111111111
4.87166E-4,20.259624334,0.358016527,0.066633516,0.160714286,0.111111111
4.90185E-4,20.503885119,0.359437831,0.066136251,0.160714286,0.111111111
4.97563E-4,20.751405122,0.362884667,0.065638986,0.160714286,0.111111111
5.0121E-4,21.001382902,0.364574405,0.065141721,0.160714286,0.111111111
