Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.24769E-10,0.000000022,0.000001065,1,0,0
2.25006E-10,0.000000045,0.000001066,0.999918241,0,0
2.35288E-10,0.000000115,0.000001115,0.999672962,0,0
2.41835E-10,0.000000258,0.000001146,0.999182405,0,0
2.54174E-10,0.000001008,0.000001205,0.996729621,0,0
2.86268E-10,0.000002555,0.000001357,0.992069332,0,0
5.24024E-10,0.00001004,0.000002484,0.974981604,0,0
2.07864E-9,0.000025038,0.000009852,0.963862317,0,0
3.68458E-9,0.000050333,0.000017464,0.956667484,0,0
8.3066E-9,0.000100158,0.00003937,0.949881449,0,0
2.2362E-8,0.000250276,0.00010598,0.941460224,0,0
3.05986E-8,0.000501218,0.000145011,0.933856594,0,0
4.00834E-8,0.001002615,0.000189952,0.922164991,0,0
5.97066E-8,0.002505075,0.000282919,0.897637152,0,0
8.38566E-8,0.005003267,0.000397308,0.869103099,0,0
1.27508E-7,0.010003286,0.000604002,0.830022075,0,0.001336898
2.44576E-7,0.025023949,0.001157903,0.762897555,0,0.001336898
4.66922E-7,0.05002824,0.002208238,0.703703704,0,0.001336898
8.84884E-7,0.100021703,0.004176673,0.640748917,0,0.001336898
2.22386E-6,0.200031538,0.010430741,0.583762571,0.000445633,0.005347594
3.63646E-6,0.300208429,0.016944141,0.555228518,0.001336898,0.005347594
5.5847E-6,0.400015924,0.025787866,0.537159676,0.001782531,0.005347594
7.7521E-6,0.500241468,0.035441347,0.524813997,0.002673797,0.00802139
1.0324E-5,0.600983691,0.046651135,0.515493418,0.002673797,0.00802139
1.24943E-5,0.700933924,0.055909578,0.508298586,0.003565062,0.00802139
1.33992E-5,0.751244897,0.059716994,0.505109966,0.004010695,0.009358289
1.44085E-5,0.801108963,0.063927759,0.502166626,0.004901961,0.010695187
1.64121E-5,0.900820047,0.072175899,0.496852261,0.005347594,0.010695187
1.82889E-5,1.001731319,0.079771081,0.492110212,0.005347594,0.014705882
1.98173E-5,1.100475166,0.08586504,0.48785872,0.005793226,0.016042781
2.12287E-5,1.201477465,0.091421305,0.483852506,0.006238859,0.018716578
2.28123E-5,1.300357547,0.097575652,0.48017333,0.006684492,0.018716578
2.44225E-5,1.401660967,0.10374867,0.476657673,0.006684492,0.020053476
2.5434E-5,1.501521866,0.107583258,0.473387295,0.007130125,0.020053476
2.84301E-5,1.752049063,0.118751559,0.465783664,0.010249554,0.022727273
3.13038E-5,2.000174059,0.129203935,0.458997629,0.010695187,0.02540107
