Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
5.29254E-10,0.000000053,0.000002532,1,0,0
5.32016E-10,0.000000106,0.000002545,0.999918227,0,0
5.36588E-10,0.000000266,0.000002567,0.999672909,0,0
5.584E-10,0.000001036,0.000002672,0.998528089,0,0
5.86242E-10,0.000002536,0.000002805,0.996401995,0,0
7.09383E-10,0.000010051,0.000003394,0.986916346,0,0
1.1241E-9,0.000025055,0.000005378,0.972360782,0,0
3.25826E-9,0.000050242,0.000015589,0.961484995,0,0
7.40116E-9,0.000100554,0.000035409,0.953961894,0,0
2.16192E-8,0.000251853,0.000103425,0.944149154,0,0
3.53508E-8,0.000500347,0.000169105,0.936953144,0,0
4.76489E-8,0.001003889,0.000227921,0.927140404,0,0
8.2922E-8,0.00250236,0.000396577,0.908905062,0,0
1.09935E-7,0.005004299,0.0005257,0.887644125,0,0
1.64308E-7,0.010013493,0.000785502,0.85779704,0,0
2.87961E-7,0.025008516,0.001375834,0.802600376,0.000445633,0
4.65446E-7,0.050021557,0.002221949,0.747158394,0.000445633,0
7.57952E-7,0.100060019,0.003613269,0.678796304,0.000445633,0
2.04408E-6,0.200024028,0.009685064,0.609207621,0.000445633,0.001336898
3.28638E-6,0.300315441,0.015480061,0.578461035,0.000445633,0.001336898
4.56142E-6,0.400426599,0.021357706,0.557200098,0.001336898,0.001336898
6.18043E-6,0.50040673,0.028720587,0.541990351,0.002228164,0.002673797
8.19546E-6,0.600592987,0.037731178,0.530542154,0.002673797,0.002673797
9.97323E-6,0.700462226,0.045543119,0.521628915,0.00311943,0.002673797
1.07288E-5,0.750190916,0.048824988,0.517703819,0.004010695,0.004010695
1.17808E-5,0.800914384,0.053356992,0.514024041,0.004456328,0.004010695
1.37026E-5,0.900769789,0.061525683,0.50764576,0.006238859,0.004010695
1.59565E-5,1.00053007,0.070928078,0.50216698,0.006238859,0.004010695
1.74702E-5,1.101086966,0.077137599,0.49726061,0.006238859,0.004010695
1.85986E-5,1.200475628,0.081712797,0.492763104,0.006238859,0.005347594
2.02028E-5,1.301386848,0.088139445,0.488510917,0.007130125,0.00802139
2.13368E-5,1.40146,0.09262868,0.484585821,0.00802139,0.009358289
2.2354E-5,1.501788365,0.096617908,0.48082427,0.00802139,0.009358289
2.54668E-5,1.750455897,0.108610586,0.472319895,0.008912656,0.010695187
2.83643E-5,2.000262129,0.119491394,0.464715022,0.009803922,0.014705882
3.06295E-5,2.251461569,0.127814434,0.457764331,0.010695187,0.016042781
3.26926E-5,2.50123249,0.135258853,0.451304277,0.012477718,0.020053476
3.46344E-5,2.75309111,0.142150813,0.445171314,0.014705882,0.020053476
3.7585E-5,3.00333566,0.152415072,0.439528988,0.016488414,0.020053476
3.93989E-5,3.250042814,0.158604321,0.434295527,0.018270945,0.022727273
4.10282E-5,3.503628201,0.164086932,0.429143838,0.019607843,0.022727273
4.2669E-5,3.750498907,0.16953666,0.424319241,0.020499109,0.02540107
4.36674E-5,4.001133079,0.172818128,0.419576417,0.023172906,0.028074866
