Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
4.60794E-10,0.000000046,0.000000446,1,0,0
5.73814E-10,0.000000156,0.000000555,0.999801114,0,0
6.00824E-10,0.000000275,0.000000581,0.999602228,0,0
7.3157E-10,0.000001011,0.000000708,0.998508353,0,0
9.10334E-10,0.000002537,0.000000881,0.996618934,0,0
1.61772E-9,0.000010033,0.000001565,0.99075179,0,0
2.51083E-9,0.000025111,0.00000243,0.983591885,0,0
3.20725E-9,0.000050245,0.000003104,0.974840891,0,0
5.99517E-9,0.000100542,0.000005801,0.963206046,0,0
1.10673E-8,0.000250942,0.000010709,0.945704057,0,0
1.59496E-8,0.00050022,0.000015434,0.927406523,0,0
2.15619E-8,0.001001439,0.000020864,0.900855211,0,0
3.447E-8,0.002500351,0.000033354,0.847752586,0,0
5.28562E-8,0.005003445,0.000051144,0.789777247,0,0
9.98222E-8,0.01000186,0.000096585,0.721758154,0,0
2.22029E-7,0.025013294,0.000214804,0.626392204,0,0
3.8924E-7,0.050016954,0.000376512,0.543158313,0,0
8.24589E-7,0.100052396,0.00079729,0.455946698,0,0
1.76358E-6,0.200072408,0.001703649,0.374602228,0,0
2.64175E-6,0.300075007,0.002549811,0.32875895,0,0
3.29188E-6,0.400302451,0.00317532,0.294848846,0,0
4.00429E-6,0.500141728,0.003859856,0.267601432,0,0.055555556
4.86055E-6,0.600383958,0.004681366,0.244928401,0,0.055555556
5.95182E-6,0.700089097,0.005726389,0.226431981,0,0.055555556
6.81837E-6,0.750300404,0.006554658,0.218675418,0,0.055555556
7.81236E-6,0.800650778,0.007503033,0.211813842,0,0.055555556
1.05701E-5,0.900672843,0.010124761,0.200775656,0,0.055555556
1.34473E-5,1.000565068,0.01284537,0.192422434,0,0.055555556
1.62845E-5,1.100238489,0.015513456,0.185759745,0,0.055555556
1.89223E-5,1.201094494,0.017981209,0.180091488,0,0.055555556
2.15017E-5,1.300370664,0.020382369,0.175218775,0,0.055555556
2.50425E-5,1.402491742,0.023659448,0.170843278,0,0.055555556
2.79996E-5,1.500517958,0.026379479,0.167163882,0,0.055555556
3.44284E-5,1.753280024,0.032241088,0.15910899,0,0.055555556
4.07182E-5,2.001465818,0.037907941,0.152545744,0,0.055555556
4.63233E-5,2.250848085,0.042902297,0.146877486,0,0.055555556
5.32266E-5,2.500740998,0.048982678,0.14190533,0,0.055555556
5.87039E-5,2.753288579,0.053752297,0.13743039,0,0.055555556
6.47836E-5,3.002014004,0.058990746,0.133452665,0.017857143,0.055555556
7.08808E-5,3.255120882,0.064186385,0.12977327,0.017857143,0.055555556
7.93979E-5,3.504384415,0.07134886,0.126491647,0.017857143,0.055555556
8.68678E-5,3.755627447,0.077540987,0.123508353,0.017857143,0.055555556
9.25846E-5,4.007413123,0.082224361,0.120723946,0.017857143,0.055555556
9.82264E-5,4.255331906,0.086799942,0.118138425,0.017857143,0.111111111
1.04014E-4,4.509314775,0.091446363,0.115652347,0.017857143,0.111111111
1.11755E-4,4.757013507,0.09758797,0.113365155,0.017857143,0.111111111
1.18521E-4,5.000398502,0.102888346,0.11127685,0.017857143,0.111111111
1.22974E-4,5.254435862,0.106342876,0.109188544,0.017857143,0.111111111
1.29649E-4,5.5077,0.11147188,0.107199682,0.017857143,0.111111111
1.38147E-4,5.762767463,0.117917064,0.105310263,0.017857143,0.111111111
1.4614E-4,6.003680242,0.123894389,0.10361973,0.017857143,0.166666667
1.52543E-4,6.257283962,0.12862439,0.101929196,0.017857143,0.166666667
1.58271E-4,6.506007218,0.132812508,0.100338107,0.017857143,0.166666667
1.61513E-4,6.762089392,0.135165598,0.098747017,0.035714286,0.166666667
1.70288E-4,7.012150939,0.141469803,0.09725537,0.035714286,0.166666667
1.76123E-4,7.255031574,0.145611669,0.095863166,0.035714286,0.166666667
1.7919E-4,7.504107344,0.1477731,0.094470963,0.035714286,0.166666667
1.84648E-4,7.759060944,0.151591586,0.093078759,0.035714286,0.166666667
1.9139E-4,8.003601076,0.15626131,0.091785998,0.035714286,0.166666667
1.99171E-4,8.258080923,0.161588178,0.090493238,0.035714286,0.166666667
2.04626E-4,8.500564716,0.165282227,0.08929992,0.053571429,0.166666667
2.15491E-4,8.75417599,0.172543947,0.088106603,0.053571429,0.166666667
2.20329E-4,9.016726025,0.175736822,0.086913286,0.053571429,0.166666667
2.29604E-4,9.263118844,0.181789676,0.085819411,0.071428571,0.166666667
2.35169E-4,9.518614784,0.185379275,0.084725537,0.071428571,0.166666667
2.40479E-4,9.756832136,0.188775027,0.083731106,0.071428571,0.166666667
2.47582E-4,10.000668573,0.193272638,0.082736675,0.071428571,0.166666667
2.54201E-4,10.252104415,0.197420075,0.081742243,0.071428571,0.166666667
2.601E-4,10.509356456,0.201079701,0.080747812,0.089285714,0.166666667
2.69192E-4,10.774930303,0.206656437,0.079753381,0.089285714,0.166666667
2.74814E-4,11.020316952,0.210065831,0.078858393,0.089285714,0.166666667
2.8447E-4,11.272577414,0.215853264,0.077963405,0.089285714,0.166666667
2.95227E-4,11.504255537,0.22220181,0.07716786,0.089285714,0.166666667
3.06697E-4,11.774547565,0.228859253,0.076272872,0.089285714,0.166666667
3.13081E-4,12.022626968,0.232515336,0.075477327,0.089285714,0.166666667
3.18607E-4,12.27563762,0.23565246,0.074681782,0.089285714,0.166666667
3.23209E-4,12.500723285,0.238245253,0.07398568,0.089285714,0.166666667
3.2965E-4,12.762809149,0.241844884,0.073190135,0.089285714,0.166666667
3.3769E-4,13.031971099,0.246290598,0.07239459,0.089285714,0.166666667
3.40066E-4,13.269186718,0.247594453,0.071698488,0.089285714,0.166666667
3.48244E-4,13.510988576,0.252047723,0.071002387,0.089285714,0.166666667
3.56868E-4,13.75286272,0.256687428,0.070306285,0.107142857,0.166666667
3.71202E-4,14.013617576,0.264272556,0.069610183,0.107142857,0.222222222
3.82881E-4,14.277884485,0.27033967,0.068914081,0.107142857,0.222222222
3.90465E-4,14.510184501,0.274226228,0.068317422,0.107142857,0.222222222
3.98536E-4,14.787002935,0.278316573,0.067621321,0.107142857,0.222222222
4.08625E-4,15.028928584,0.28336577,0.067024662,0.107142857,0.222222222
4.24417E-4,15.281096723,0.291129045,0.066428003,0.107142857,0.222222222
4.30006E-4,15.537331892,0.293835888,0.065831344,0.107142857,0.222222222
4.39109E-4,15.754574704,0.298201641,0.065334129,0.107142857,0.222222222
4.51287E-4,16.022291852,0.303957918,0.06473747,0.107142857,0.222222222
4.58067E-4,16.29531512,0.307121801,0.064140811,0.107142857,0.222222222
4.67304E-4,16.526244401,0.311386658,0.063643596,0.107142857,0.222222222
4.73538E-4,16.761637407,0.3142352,0.06314638,0.107142857,0.222222222
4.79463E-4,17.000485236,0.316921231,0.062649165,0.107142857,0.222222222
4.91262E-4,17.292548313,0.322207087,0.062052506,0.107142857,0.222222222
4.98935E-4,17.54089128,0.325601369,0.06155529,0.107142857,0.222222222
5.03361E-4,17.791642568,0.327543424,0.061058075,0.107142857,0.222222222
5.18221E-4,18.048958585,0.333983756,0.060560859,0.107142857,0.222222222
5.22715E-4,18.257005745,0.335907194,0.060163087,0.107142857,0.222222222
5.31591E-4,18.52166798,0.339673554,0.059665871,0.107142857,0.222222222
5.35961E-4,18.788862854,0.341512315,0.059168656,0.107142857,0.222222222
5.40127E-4,19.004006445,0.343255709,0.058770883,0.107142857,0.277777778
5.50769E-4,19.277277806,0.347667356,0.058273667,0.125,0.277777778
5.55933E-4,19.554439874,0.349786963,0.057776452,0.125,0.333333333
5.69426E-4,19.779745889,0.355260314,0.057378679,0.125,0.333333333
5.78099E-4,20.009881538,0.3587302,0.056980907,0.125,0.333333333
5.91461E-4,20.303167564,0.364003903,0.056483691,0.125,0.333333333
5.99827E-4,20.542099866,0.367261373,0.056085919,0.125,0.333333333
