Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.14648E-9,0.000000215,0.00000206,1,0,0
2.31024E-9,0.000000446,0.000002217,0.999900547,0,0
2.5856E-9,0.000001207,0.000002482,0.999602188,0,0
2.90984E-9,0.000002582,0.000002793,0.999104923,0,0
4.12273E-9,0.000010206,0.000003957,0.996916957,0,0
5.09967E-9,0.000025345,0.000004895,0.993635007,0,0
6.23137E-9,0.000050458,0.000005981,0.989259075,0,0
7.99355E-9,0.000100691,0.000007673,0.982297364,0,0
1.25747E-8,0.000250653,0.00001207,0.967578319,0,0
2.01315E-8,0.000500447,0.000019323,0.952461462,0,0
2.90891E-8,0.001001204,0.000027921,0.932670313,0,0
4.67588E-8,0.002502446,0.00004488,0.892988563,0,0
6.6499E-8,0.005006188,0.000063825,0.849428145,0,0
1.03014E-7,0.010001482,0.000098868,0.788861263,0,0
2.09801E-7,0.02500476,0.000201338,0.692292392,0,0
3.4154E-7,0.050006342,0.000327722,0.600298359,0,0
6.14644E-7,0.100024516,0.000589621,0.494082546,0,0
1.18823E-6,0.200040063,0.001139227,0.37851815,0,0
1.77659E-6,0.300062157,0.001702368,0.31009448,0,0
2.4488E-6,0.400066916,0.002344978,0.262257583,0,0
3.42326E-6,0.500298465,0.003275067,0.227548483,0,0
5.04156E-6,0.600153763,0.004815864,0.203580308,0,0
6.71125E-6,0.700176269,0.006400588,0.186374938,0,0
8.12649E-6,0.75004711,0.007739878,0.17951268,0,0
9.88884E-6,0.800657324,0.0094026,0.173943312,0,0
1.39694E-5,0.900535232,0.013231165,0.165390353,0,0.055555556
1.94981E-5,1.001148038,0.018371472,0.159423173,0,0.055555556
2.23896E-5,1.102203187,0.02103861,0.154649428,0,0.055555556
2.6947E-5,1.201645349,0.025213082,0.150671308,0,0.055555556
3.14388E-5,1.300985459,0.029292683,0.147289906,0,0.055555556
3.52825E-5,1.4005073,0.032756721,0.144306315,0,0.055555556
3.87385E-5,1.501069324,0.035850254,0.141621084,0,0.055555556
4.80364E-5,1.752888901,0.044075736,0.13585281,0,0.111111111
5.72322E-5,2.001818678,0.05207395,0.131178518,0,0.111111111
6.58717E-5,2.255609572,0.059467335,0.127100945,0,0.111111111
7.27392E-5,2.505768264,0.065262457,0.123520636,0,0.111111111
8.02961E-5,2.75654361,0.071557471,0.120238687,0,0.111111111
8.45798E-5,3.003466457,0.075088323,0.117255097,0,0.111111111
9.14062E-5,3.250541427,0.080659864,0.114470413,0,0.111111111
1.00316E-4,3.509941304,0.087831563,0.111785182,0.017857143,0.111111111
1.08538E-4,3.752015393,0.094350904,0.109497762,0.017857143,0.166666667
1.16528E-4,4.000713999,0.100598069,0.107309796,0.017857143,0.166666667
1.21504E-4,4.250806608,0.104445068,0.105221283,0.017857143,0.166666667
1.31181E-4,4.503947596,0.111832875,0.103232223,0.035714286,0.166666667
1.40631E-4,4.761149988,0.11893115,0.101342616,0.035714286,0.166666667
1.51407E-4,5.00903717,0.126888027,0.099651914,0.035714286,0.166666667
1.56661E-4,5.255493687,0.13071605,0.098060666,0.035714286,0.166666667
1.67616E-4,5.51459947,0.138589903,0.096469418,0.035714286,0.166666667
1.73808E-4,5.752735071,0.142977132,0.095077076,0.035714286,0.166666667
1.80464E-4,6.000771987,0.147644569,0.093684734,0.035714286,0.166666667
1.88387E-4,6.257267788,0.153133759,0.092292392,0.035714286,0.166666667
1.98256E-4,6.508385631,0.159873346,0.090999503,0.035714286,0.166666667
2.12087E-4,6.753856162,0.169140503,0.089806067,0.035714286,0.166666667
2.21463E-4,7.014676675,0.175307091,0.088612631,0.035714286,0.166666667
2.29031E-4,7.263369533,0.180217929,0.087518647,0.053571429,0.166666667
2.34941E-4,7.517359573,0.184012405,0.086424664,0.053571429,0.166666667
2.41408E-4,7.755528938,0.188124923,0.085430134,0.053571429,0.166666667
2.52683E-4,8.002849396,0.195196187,0.084435604,0.053571429,0.166666667
2.59473E-4,8.258622142,0.199395745,0.083441074,0.053571429,0.166666667
2.68207E-4,8.524035934,0.204733227,0.082446544,0.053571429,0.222222222
2.81485E-4,8.772489998,0.212713087,0.081551467,0.053571429,0.222222222
2.95332E-4,9.003920913,0.220865839,0.080755843,0.053571429,0.222222222
3.03537E-4,9.273053755,0.225617395,0.079860766,0.053571429,0.222222222
3.10565E-4,9.518332899,0.229641871,0.079065142,0.053571429,0.222222222
3.17625E-4,9.769530509,0.233642091,0.078269518,0.053571429,0.222222222
3.28927E-4,10.030030259,0.239961216,0.077473894,0.053571429,0.222222222
3.38711E-4,10.264820141,0.245347347,0.076777723,0.089285714,0.222222222
3.50081E-4,10.50653901,0.251512219,0.076081551,0.089285714,0.222222222
3.61846E-4,10.755837995,0.257785774,0.07538538,0.089285714,0.222222222
3.72762E-4,11.012701149,0.263512898,0.074689209,0.089285714,0.222222222
3.77846E-4,11.275258292,0.266150505,0.073993038,0.089285714,0.222222222
3.81511E-4,11.503279763,0.268040296,0.07339632,0.089285714,0.222222222
4.00217E-4,11.77751659,0.277535205,0.072700149,0.089285714,0.222222222
4.09143E-4,12.020370022,0.281979573,0.072103431,0.089285714,0.222222222
4.16069E-4,12.267539441,0.285390434,0.071506713,0.089285714,0.222222222
4.23078E-4,12.520010113,0.288809462,0.070909995,0.089285714,0.222222222
4.3322E-4,12.777303977,0.293699701,0.070313277,0.089285714,0.222222222
4.44423E-4,13.040883484,0.299023371,0.069716559,0.089285714,0.222222222
4.50356E-4,13.264610981,0.301810835,0.069219294,0.089285714,0.222222222
4.63446E-4,13.539420865,0.307882069,0.068622576,0.089285714,0.222222222
4.71717E-4,13.773209825,0.311664166,0.068125311,0.089285714,0.222222222
4.79533E-4,14.011764692,0.315200528,0.067628046,0.089285714,0.222222222
4.84684E-4,14.253613219,0.317511413,0.067130781,0.089285714,0.222222222
4.94552E-4,14.548037278,0.32189494,0.066534063,0.089285714,0.222222222
5.04874E-4,14.799497175,0.326420216,0.066036798,0.089285714,0.222222222
5.10123E-4,15.002991151,0.328698592,0.065638986,0.089285714,0.222222222
5.14894E-4,15.259235272,0.330755959,0.065141721,0.089285714,0.222222222
5.19727E-4,15.518005754,0.332827425,0.064644455,0.089285714,0.222222222
5.22993E-4,15.778654664,0.334219717,0.06414719,0.089285714,0.222222222
5.29111E-4,16.04201002,0.33681272,0.063649925,0.107142857,0.222222222
5.31414E-4,16.254147983,0.337783336,0.063252113,0.107142857,0.222222222
5.38505E-4,16.521594519,0.340754691,0.062754848,0.107142857,0.222222222
5.45028E-4,16.792980873,0.343464827,0.062257583,0.107142857,0.222222222
5.50854E-4,17.012325479,0.345866244,0.061859771,0.107142857,0.222222222
5.55618E-4,17.289608411,0.34781706,0.061362506,0.107142857,0.222222222
5.58065E-4,17.512460576,0.34881481,0.060964694,0.142857143,0.222222222
5.68934E-4,17.79432599,0.353208885,0.060467429,0.142857143,0.222222222
5.73245E-4,18.022919092,0.354935199,0.060069617,0.142857143,0.222222222
5.80267E-4,18.254215357,0.357727567,0.059671805,0.142857143,0.222222222
5.89102E-4,18.546745444,0.361206821,0.05917454,0.142857143,0.222222222
5.93193E-4,18.783751142,0.362805437,0.058776728,0.142857143,0.222222222
5.97824E-4,19.02253866,0.364604914,0.058378916,0.142857143,0.222222222
6.03715E-4,19.263088133,0.366879783,0.057981104,0.142857143,0.222222222
6.11084E-4,19.506775972,0.369702219,0.057583292,0.142857143,0.222222222
6.20971E-4,19.753693667,0.373450031,0.05718548,0.142857143,0.222222222
6.26608E-4,20.003884697,0.375566834,0.056787668,0.142857143,0.222222222
6.3153E-4,20.255394552,0.377403647,0.056389856,0.142857143,0.222222222
6.36635E-4,20.509098326,0.379297247,0.055992044,0.142857143,0.222222222
6.49092E-4,20.76698089,0.383869948,0.055594232,0.142857143,0.222222222
6.56467E-4,21.027818967,0.386545553,0.05519642,0.142857143,0.222222222
6.66642E-4,21.292689398,0.390199001,0.054798608,0.142857143,0.222222222
6.7285E-4,21.560653983,0.392406917,0.054400796,0.142857143,0.222222222
6.78929E-4,21.763741307,0.394553209,0.054102437,0.142857143,0.222222222
6.87523E-4,22.037297287,0.397561945,0.053704625,0.142857143,0.222222222
6.94328E-4,22.314298949,0.399923216,0.053306813,0.142857143,0.222222222
6.98628E-4,22.523322679,0.401405867,0.053008454,0.142857143,0.222222222
7.02871E-4,22.803853184,0.402861622,0.052610641,0.142857143,0.222222222
7.11478E-4,23.016837431,0.405793201,0.052312282,0.160714286,0.222222222
7.25699E-4,23.305313971,0.410573853,0.05191447,0.160714286,0.222222222
7.29773E-4,23.524137751,0.411929471,0.051616111,0.160714286,0.222222222
7.3668E-4,23.817650498,0.414213276,0.051218299,0.160714286,0.222222222
7.41861E-4,24.039771616,0.415914597,0.05091994,0.160714286,0.222222222
7.43537E-4,24.262523054,0.416462975,0.050621581,0.160714286,0.222222222
7.5491E-4,24.56265538,0.420156663,0.050223769,0.160714286,0.222222222
7.57757E-4,24.789557118,0.4210741,0.04992541,0.160714286,0.222222222
7.60124E-4,25.017309946,0.421834548,0.049627051,0.160714286,0.222222222
7.67001E-4,25.32285325,0.424032469,0.049229239,0.160714286,0.222222222
7.72691E-4,25.553794848,0.425838765,0.04893088,0.160714286,0.222222222
7.7479E-4,25.785970629,0.42650211,0.048632521,0.160714286,0.222222222
7.84268E-4,26.020014271,0.429478674,0.048334162,0.160714286,0.222222222
7.91079E-4,26.257004845,0.431598963,0.048035803,0.178571429,0.222222222
7.9794E-4,26.575449284,0.433718601,0.047637991,0.178571429,0.222222222
8.02499E-4,26.815881309,0.435118287,0.047339632,0.178571429,0.222222222
8.03479E-4,27.056780347,0.43541833,0.047041273,0.178571429,0.222222222
8.10268E-4,27.299661389,0.437487883,0.046742914,0.178571429,0.222222222
8.1527E-4,27.543652942,0.439002958,0.046444555,0.178571429,0.222222222
8.333E-4,27.793263832,0.444397182,0.046146196,0.178571429,0.222222222
8.36352E-4,28.043896856,0.445299909,0.045847837,0.178571429,0.222222222
8.45261E-4,28.29596495,0.44791869,0.045549478,0.196428571,0.222222222
8.56745E-4,28.551561505,0.451258058,0.045251119,0.196428571,0.222222222
8.62961E-4,28.809736413,0.453048936,0.04495276,0.214285714,0.222222222
8.72385E-4,29.070877758,0.455741744,0.044654401,0.214285714,0.222222222
8.78376E-4,29.334172625,0.457439677,0.044356042,0.214285714,0.222222222
8.79563E-4,29.510052507,0.457774987,0.044157136,0.232142857,0.277777778
8.85712E-4,29.775187583,0.459504699,0.043858777,0.232142857,0.277777778
8.92185E-4,30.042464773,0.461313604,0.043560418,0.25,0.333333333
8.9588E-4,30.311040725,0.462340733,0.043262059,0.25,0.333333333
